participant_id,phase_id,trial_order,list,stimulus,condition,catch,response,accuracy,rt,age,rt_measure
JuBDF,3,268,14,duckel,SPW,test,word,0,1024,46,keypress
JuBDF,3,256,16,crashate,CPW,test,word,0,1056,46,keypress
JuBDF,2,143,15,tiaclo,SPW,test,non-word,1,941,46,keypress
JuBDF,3,225,15,expiry,CW,test,word,1,908,46,keypress
JuBDF,2,115,14,sryoh,NW,test,non-word,1,999,46,keypress
JuBDF,3,269,14,traveler,CW,test,word,1,860,46,keypress
JuBDF,3,270,14,apartment,CW,catch,word,1,798,46,keypress
JuBDF,1,16,15,aschess,SPW,test,non-word,1,1524,46,keypress
JuBDF,1,17,15,moduly,CPW,test,word,0,1068,46,keypress
JuBDF,1,18,15,tyslhjtbl,NW,catch,non-word,1,973,46,keypress
JuBDF,1,19,15,adacs,SPW,test,non-word,1,981,46,keypress
JuBDF,1,20,15,adjacent,SW,test,word,1,906,46,keypress
JuBDF,1,21,15,etrlwnb,NW,test,non-word,1,950,46,keypress
JuBDF,4,349,15,procey,SPW,test,word,0,1254,46,keypress
JuBDF,1,67,16,subtly,CW,test,word,1,880,46,keypress
JuBDF,2,189,16,hwuwkucowi,NW,catch,non-word,1,871,46,keypress
JuBDF,3,233,14,fairness,CW,test,word,1,817,46,keypress
JuBDF,1,65,16,tomakink,SPW,test,non-word,1,1129,46,keypress
JuBDF,4,305,16,purr,SW,test,word,1,891,46,keypress
JuBDF,2,153,16,positable,CPW,test,word,0,747,46,keypress
JuBDF,1,44,14,gymbon,SPW,test,non-word,1,1125,46,keypress
JuBDF,1,45,14,lowor,CPW,test,non-word,1,1031,46,keypress
JuBDF,1,8,14,bath,SW,test,word,1,988,46,keypress
JuBDF,1,9,14,yeeyihpmm,NW,catch,non-word,1,964,46,keypress
JuBDF,2,121,15,plungy,CPW,test,word,0,865,46,keypress
JuBDF,2,122,15,nosty,SPW,test,word,0,857,46,keypress
JuBDF,2,123,15,uwwj,NW,test,non-word,1,907,46,keypress
JuBDF,1,44,15,trullys,SPW,test,non-word,1,1053,46,keypress
JuBDF,1,45,15,wanderence,CPW,test,word,0,1118,46,keypress
JuBDF,2,125,15,ihhf,NW,test,non-word,1,898,46,keypress
JuBDF,3,295,14,assignful,CPW,test,word,0,889,46,keypress
JuBDF,2,171,15,bear,SW,catch,timeout,0,3000,46,keypress
JuBDF,2,126,16,hiewy,SPW,test,word,0,1046,46,keypress
JuBDF,2,127,16,shy,SW,test,word,1,1322,46,keypress
JuBDF,2,128,16,decause,SPW,test,word,0,1182,46,keypress
JuBDF,3,289,16,overtly,CW,test,word,1,1014,46,keypress
JuBDF,4,305,14,tavid,SPW,test,word,0,832,46,keypress
JuBDF,2,181,15,abruptness,CW,test,timeout,0,3000,46,keypress
JuBDF,2,182,15,iuhw,NW,test,non-word,1,856,46,keypress
JuBDF,1,55,16,document,SW,test,word,1,834,46,keypress
JuBDF,2,141,15,puncher,CW,test,word,1,865,46,keypress
JuBDF,2,142,15,conveyor,CW,test,word,1,1005,46,keypress
JuBDF,3,294,16,reputation,CW,test,word,1,943,46,keypress
JuBDF,3,259,15,suitable,CW,test,word,1,1040,46,keypress
JuBDF,1,13,15,faxly,SPW,test,word,0,1118,46,keypress
JuBDF,2,186,15,air,SW,catch,timeout,0,3000,46,keypress
JuBDF,1,61,15,kleemotia,SPW,test,non-word,1,1184,46,keypress
JuBDF,1,62,15,aoaoaoi,NW,test,non-word,1,1374,46,keypress
JuBDF,4,312,14,stringy,CW,test,word,1,2134,46,keypress
JuBDF,4,313,14,tovid,SPW,test,word,0,1038,46,keypress
JuBDF,4,315,14,fowns,SPW,test,word,0,1338,46,keypress
JuBDF,4,316,14,tneyktuuf,NW,catch,non-word,1,874,46,keypress
JuBDF,4,317,14,iwtnlwop,NW,test,non-word,1,885,46,keypress
JuBDF,1,37,14,daintiness,CW,test,word,1,1543,46,keypress
JuBDF,3,232,14,medium,SW,test,word,1,762,46,keypress
JuBDF,4,346,15,gown,SW,test,word,1,897,46,keypress
JuBDF,1,75,14,duster,CW,test,word,1,1199,46,keypress
JuBDF,4,306,15,riotence,CPW,test,non-word,1,1695,46,keypress
JuBDF,2,192,16,pointless,CW,test,word,1,877,46,keypress
JuBDF,2,193,16,skasur,SPW,test,non-word,1,1068,46,keypress
JuBDF,1,71,15,roubt,SPW,test,word,0,896,46,keypress
JuBDF,2,154,16,sdsnrpnwi,NW,catch,non-word,1,911,46,keypress
JuBDF,1,40,16,mucky,CW,test,word,1,925,46,keypress
JuBDF,1,41,16,jostle,SW,test,word,1,1038,46,keypress
JuBDF,3,288,14,balmness,CPW,test,word,0,964,46,keypress
JuBDF,3,289,14,stylal,CPW,test,word,0,1089,46,keypress
JuBDF,1,42,15,remotely,CW,test,word,1,1029,46,keypress
JuBDF,3,238,16,relation,CW,test,word,1,955,46,keypress
JuBDF,3,239,16,shesulus,SPW,test,non-word,1,1087,46,keypress
JuBDF,3,293,14,heedable,CPW,test,word,0,931,46,keypress
JuBDF,4,380,14,stage,SW,test,word,1,1005,46,keypress
JuBDF,3,243,16,grilt,SPW,test,word,0,999,46,keypress
JuBDF,2,172,15,blape,SPW,test,timeout,0,3000,46,keypress
JuBDF,3,297,14,latent,SW,test,word,1,854,46,keypress
JuBDF,1,49,16,properly,CW,test,word,1,820,46,keypress
JuBDF,2,129,16,lyrrh,SPW,test,non-word,1,932,46,keypress
JuBDF,3,254,15,journey,SW,test,word,1,901,46,keypress
JuBDF,3,253,15,possum,SW,test,word,1,1098,46,keypress
JuBDF,1,8,15,madly,CW,test,word,1,868,46,keypress
JuBDF,1,9,15,caption,SW,test,word,1,903,46,keypress
JuBDF,2,184,15,planet,SW,test,timeout,0,3000,46,keypress
JuBDF,4,310,14,cartel,SW,test,word,1,1273,46,keypress
JuBDF,3,224,15,bearal,CPW,test,word,0,1043,46,keypress
JuBDF,2,185,15,boxer,CW,test,timeout,0,3000,46,keypress
JuBDF,1,69,14,afief,SPW,test,non-word,1,1073,46,keypress
JuBDF,3,219,15,bleed,SW,test,word,1,1016,46,keypress
JuBDF,3,220,15,modifial,CPW,test,word,0,946,46,keypress
JuBDF,3,221,15,chant,SW,test,word,1,845,46,keypress
JuBDF,4,334,16,flog,SW,test,word,1,857,46,keypress
JuBDF,1,98,16,benignance,CPW,test,word,0,1880,46,keypress
JuBDF,1,99,16,prylli,SPW,test,non-word,1,1164,46,keypress
JuBDF,3,226,16,paimy,SPW,test,word,0,833,46,keypress
JuBDF,4,348,15,frience,CPW,test,word,0,1390,46,keypress
JuBDF,1,64,16,muddent,CPW,test,word,0,957,46,keypress
JuBDF,4,379,16,airify,CPW,test,word,0,926,46,keypress
JuBDF,4,378,16,pyller,SPW,test,non-word,1,880,46,keypress
JuBDF,4,305,15,thorny,CW,test,word,1,1209,46,keypress
JuBDF,2,194,14,twab,SPW,test,word,0,976,46,keypress
JuBDF,1,66,16,limbion,CPW,test,word,0,951,46,keypress
JuBDF,1,78,14,bane,SW,test,word,1,949,46,keypress
JuBDF,4,321,14,exempt,SW,test,word,1,932,46,keypress
JuBDF,4,307,16,cruelly,CW,test,word,1,763,46,keypress
JuBDF,2,156,16,ynwq,NW,test,non-word,1,795,46,keypress
JuBDF,1,47,14,anaconda,SW,test,word,1,165,46,keypress
JuBDF,4,352,16,curly,CW,test,word,1,738,46,keypress
JuBDF,3,246,14,jobless,CW,test,word,1,1122,46,keypress
JuBDF,3,247,14,terrain,SW,test,word,1,938,46,keypress
JuBDF,3,290,14,pilference,CPW,test,word,0,882,46,keypress
JuBDF,3,292,14,agreeful,CPW,test,word,0,937,46,keypress
JuBDF,1,11,14,bigyous,SPW,test,word,0,1445,46,keypress
JuBDF,2,168,15,puffy,CW,test,word,1,1882,46,keypress
JuBDF,2,169,15,sermorary,SPW,test,timeout,0,3000,46,keypress
JuBDF,3,255,14,assertion,CW,test,word,1,920,46,keypress
JuBDF,3,256,14,affable,SW,test,word,1,988,46,keypress
JuBDF,3,257,14,riff,SW,test,word,1,844,46,keypress
JuBDF,4,301,14,manifold,SW,test,word,1,999,46,keypress
JuBDF,4,304,14,massage,SW,test,word,1,826,46,keypress
JuBDF,2,180,15,gainful,CW,test,timeout,0,3000,46,keypress
JuBDF,2,179,15,barhirin,SPW,test,non-word,1,910,46,keypress
JuBDF,1,54,16,tension,CW,test,word,1,1100,46,keypress
JuBDF,1,10,15,ihltwegh,NW,test,non-word,1,879,46,keypress
JuBDF,1,11,15,epmyoc,NW,test,non-word,1,1026,46,keypress
JuBDF,1,12,15,hwmdi,NW,test,non-word,1,929,46,keypress
JuBDF,2,114,14,imtuw,NW,test,non-word,1,914,46,keypress
JuBDF,3,218,15,thick,SW,test,word,1,889,46,keypress
JuBDF,1,19,16,fit,SW,catch,word,1,951,46,keypress
JuBDF,1,20,16,rdwnn,NW,test,non-word,1,883,46,keypress
JuBDF,1,31,14,hot,SW,catch,word,1,995,46,keypress
JuBDF,1,32,14,stateless,CW,test,word,1,999,46,keypress
JuBDF,1,23,16,wintry,CW,test,word,1,980,46,keypress
JuBDF,1,24,16,remps,SPW,test,word,0,939,46,keypress
JuBDF,1,25,16,spear,SW,test,word,1,833,46,keypress
JuBDF,1,36,14,iadgihi,NW,test,non-word,1,1294,46,keypress
JuBDF,4,347,15,tacticment,CPW,test,word,0,982,46,keypress
JuBDF,2,188,16,latrure,SPW,test,word,0,875,46,keypress
JuBDF,1,63,16,butteror,CPW,test,word,0,892,46,keypress
JuBDF,4,304,15,shootify,CPW,test,non-word,1,1315,46,keypress
JuBDF,4,303,15,trendness,CPW,test,word,0,1078,46,keypress
JuBDF,4,307,15,thematic,CW,test,word,1,964,46,keypress
JuBDF,4,308,15,auntate,CPW,test,non-word,1,1850,46,keypress
JuBDF,4,309,15,jused,SPW,test,non-word,1,1262,46,keypress
JuBDF,4,322,14,artful,CW,test,word,1,893,46,keypress
JuBDF,2,165,14,stick,SW,catch,word,1,1005,46,keypress
JuBDF,4,386,16,modulize,CPW,test,word,0,1641,46,keypress
JuBDF,1,48,14,jailic,CPW,test,non-word,1,1151,46,keypress
JuBDF,2,163,15,whine,SW,test,word,1,915,46,keypress
JuBDF,1,42,16,ahro,SPW,test,non-word,1,1000,46,keypress
JuBDF,4,354,16,tracker,CW,test,word,1,760,46,keypress
JuBDF,1,10,14,gory,CW,test,word,1,1613,46,keypress
JuBDF,3,291,14,ehuuql,NW,test,non-word,1,965,46,keypress
JuBDF,3,240,16,tacky,CW,test,word,1,829,46,keypress
JuBDF,3,241,16,kgsnsscn,NW,test,non-word,1,873,46,keypress
JuBDF,2,170,15,warsord,SPW,test,timeout,0,3000,46,keypress
JuBDF,1,47,16,fofal,SPW,test,word,0,888,46,keypress
JuBDF,2,173,15,shapeless,CW,test,timeout,0,3000,46,keypress
JuBDF,3,258,14,zebra,SW,test,word,1,857,46,keypress
JuBDF,1,5,15,quital,CPW,test,word,0,1073,46,keypress
JuBDF,1,25,14,woofary,CPW,test,non-word,1,1028,46,keypress
JuBDF,4,366,16,jasmine,SW,test,word,1,812,46,keypress
JuBDF,1,27,14,colonize,CW,test,word,1,1183,46,keypress
JuBDF,1,67,14,sass,SW,test,word,1,1324,46,keypress
JuBDF,1,57,16,hffgytolf,NW,catch,non-word,1,910,46,keypress
JuBDF,1,58,16,dome,SW,test,word,1,883,46,keypress
JuBDF,1,18,16,adroitly,CW,test,non-word,0,1601,46,keypress
JuBDF,4,371,16,yyumo,NW,test,non-word,1,872,46,keypress
JuBDF,2,177,16,steely,CW,test,word,1,844,46,keypress
JuBDF,1,70,14,harshness,CW,test,word,1,933,46,keypress
JuBDF,2,187,15,steer,SW,test,timeout,0,3000,46,keypress
JuBDF,2,188,15,reefer,SW,test,non-word,0,1360,46,keypress
JuBDF,1,60,16,boiler,CW,test,word,1,758,46,keypress
JuBDF,1,61,16,overless,CPW,test,word,0,771,46,keypress
JuBDF,2,190,15,wispy,CW,test,timeout,0,3000,46,keypress
JuBDF,2,191,15,assailery,CPW,test,timeout,0,3000,46,keypress
JuBDF,1,35,14,whimsy,CW,test,word,1,1369,46,keypress
JuBDF,3,231,14,prompter,CW,test,word,1,959,46,keypress
JuBDF,3,228,14,lass,SW,test,word,1,1077,46,keypress
JuBDF,2,191,14,stereo,SW,test,word,1,963,46,keypress
JuBDF,3,299,15,yttdyydodo,NW,catch,non-word,1,1069,46,keypress
JuBDF,2,195,14,sputum,SW,test,word,1,1013,46,keypress
JuBDF,2,196,14,iyihysls,NW,test,non-word,1,934,46,keypress
JuBDF,1,76,14,modulen,CPW,test,non-word,1,1426,46,keypress
JuBDF,1,79,14,strive,SW,test,word,1,877,46,keypress
JuBDF,2,195,15,goster,SPW,test,timeout,0,3000,46,keypress
JuBDF,4,308,16,mirage,SW,test,word,1,908,46,keypress
JuBDF,2,170,14,noohhai,NW,test,non-word,1,1256,46,keypress
JuBDF,2,159,16,atrirat,SPW,test,non-word,1,958,46,keypress
JuBDF,4,353,16,divinic,CPW,test,word,0,786,46,keypress
JuBDF,2,172,14,eesym,NW,test,non-word,1,904,46,keypress
JuBDF,2,161,16,irtmnnri,NW,test,non-word,1,866,46,keypress
JuBDF,1,87,15,otrxrf,NW,test,non-word,1,873,46,keypress
JuBDF,2,166,15,carrot,SW,test,word,1,827,46,keypress
JuBDF,2,167,15,talkism,CPW,test,word,0,921,46,keypress
JuBDF,4,381,14,seed,SW,test,word,1,877,46,keypress
JuBDF,4,382,14,fatherless,CW,test,word,1,913,46,keypress
JuBDF,4,383,14,goulash,SW,test,non-word,0,1182,46,keypress
JuBDF,2,170,16,pasty,CW,test,word,1,885,46,keypress
JuBDF,1,50,16,chunk,SW,test,word,1,828,46,keypress
JuBDF,2,175,15,euuw,NW,test,non-word,1,289,46,keypress
JuBDF,4,302,14,selal,SPW,test,word,0,1084,46,keypress
JuBDF,2,177,15,incubate,SW,test,timeout,0,3000,46,keypress
JuBDF,1,28,14,jeap,SPW,test,non-word,1,1184,46,keypress
JuBDF,1,29,14,filter,SW,test,word,1,1459,46,keypress
JuBDF,1,17,16,platate,CPW,test,word,0,932,46,keypress
JuBDF,1,56,16,vicar,SW,test,word,1,1056,46,keypress
JuBDF,2,176,16,sizement,CPW,test,word,0,793,46,keypress
JuBDF,1,100,15,groovist,CPW,test,word,0,950,46,keypress
JuBDF,2,101,15,coovy,SPW,test,word,0,1013,46,keypress
JuBDF,2,102,15,tnvhhn,NW,test,non-word,1,942,46,keypress
JuBDF,2,103,15,uyhk,NW,test,non-word,1,847,46,keypress
JuBDF,1,97,16,oqwetuif,NW,test,non-word,1,888,46,keypress
JuBDF,3,224,16,fastidious,SW,test,word,1,828,46,keypress
JuBDF,3,225,16,silinie,SPW,test,word,0,735,46,keypress
JuBDF,4,345,15,drifter,CW,test,word,1,866,46,keypress
JuBDF,2,187,16,boagle,SPW,test,word,0,846,46,keypress
JuBDF,4,377,16,fudge,SW,test,word,1,840,46,keypress
JuBDF,1,62,16,nnoeyeei,NW,test,non-word,1,896,46,keypress
JuBDF,3,222,14,awked,SPW,test,word,0,877,46,keypress
JuBDF,2,102,14,oceld,SPW,test,non-word,1,1648,46,keypress
JuBDF,2,193,14,stagy,CW,test,word,1,993,46,keypress
JuBDF,3,300,15,riotance,CPW,test,word,0,1084,46,keypress
JuBDF,1,46,16,cretble,SPW,test,non-word,1,1028,46,keypress
JuBDF,1,77,14,cloudish,CPW,test,word,0,1174,46,keypress
JuBDF,1,68,16,deathly,CW,test,word,1,794,46,keypress
JuBDF,2,196,16,primate,SW,test,word,1,745,46,keypress
JuBDF,2,155,16,some,SW,catch,word,1,823,46,keypress
JuBDF,4,387,16,iseby,SPW,test,non-word,1,967,46,keypress
JuBDF,2,160,16,pussy,CW,test,word,1,721,46,keypress
JuBDF,1,85,15,muchness,CW,test,word,1,977,46,keypress
JuBDF,1,86,15,overism,CPW,test,word,0,1817,46,keypress
JuBDF,2,164,15,ashen,CW,test,word,1,997,46,keypress
JuBDF,3,248,14,eaped,SPW,test,word,0,1298,46,keypress
JuBDF,1,12,14,birth,SW,test,timeout,0,3000,46,keypress
JuBDF,1,45,16,shadowy,CW,test,word,1,1026,46,keypress
JuBDF,4,372,16,hammock,SW,test,word,1,878,46,keypress
JuBDF,1,57,14,hound,SW,test,non-word,0,1147,46,keypress
JuBDF,4,384,14,demeanor,CW,test,non-word,0,243,46,keypress
JuBDF,4,385,14,scullery,SW,test,word,1,1022,46,keypress
JuBDF,2,132,15,romper,CW,test,word,1,939,46,keypress
JuBDF,3,252,15,stronger,CW,test,word,1,906,46,keypress
JuBDF,1,21,14,fifty,CW,test,word,1,988,46,keypress
JuBDF,2,178,15,equipment,CW,test,timeout,0,3000,46,keypress
JuBDF,1,53,16,tmdeyyio,NW,test,non-word,1,1305,46,keypress
JuBDF,1,68,14,baggable,CPW,test,word,0,909,46,keypress
JuBDF,4,370,16,punchify,CPW,test,word,0,916,46,keypress
JuBDF,1,99,15,awtttrbw,NW,test,non-word,1,901,46,keypress
JuBDF,2,186,14,hookly,CPW,test,word,0,1311,46,keypress
JuBDF,1,13,14,pedlar,SW,test,word,1,330,46,keypress
JuBDF,4,373,16,mange,SW,test,word,1,773,46,keypress
JuBDF,1,14,15,stinky,CW,test,word,1,889,46,keypress
JuBDF,1,15,15,prettiness,CW,test,word,1,862,46,keypress
JuBDF,4,375,16,paddas,SPW,test,word,0,1066,46,keypress
JuBDF,1,33,14,hdktsfl,NW,test,non-word,1,973,46,keypress
JuBDF,1,34,14,ittnuyyfi,NW,catch,non-word,1,908,46,keypress
JuBDF,3,230,14,arena,SW,test,word,1,876,46,keypress
JuBDF,4,314,14,evoke,SW,test,word,1,881,46,keypress
JuBDF,4,302,15,appeal,SW,test,word,1,993,46,keypress
JuBDF,3,218,14,sleetify,CPW,test,word,0,1806,46,keypress
JuBDF,3,214,14,muchish,CPW,test,non-word,1,1526,46,keypress
JuBDF,2,192,14,convyr,SPW,test,non-word,1,899,46,keypress
JuBDF,3,216,15,civility,CW,test,word,1,868,46,keypress
JuBDF,3,242,16,yircnbvoi,NW,catch,non-word,1,844,46,keypress
JuBDF,2,197,14,gontinate,SPW,test,non-word,1,1653,46,keypress
JuBDF,4,310,15,repelish,CPW,test,word,0,1206,46,keypress
JuBDF,4,311,15,findment,CPW,test,non-word,1,1132,46,keypress
JuBDF,4,309,16,incawid,SPW,test,non-word,1,787,46,keypress
JuBDF,4,310,16,tacticful,CPW,test,word,0,741,46,keypress
JuBDF,1,84,15,kmcpthnu,NW,test,non-word,1,899,46,keypress
JuBDF,4,389,16,hbtdcte,NW,test,non-word,1,986,46,keypress
JuBDF,1,49,14,applyist,CPW,test,non-word,1,1577,46,keypress
JuBDF,4,334,14,ylwmnlao,NW,test,non-word,1,956,46,keypress
JuBDF,2,165,15,garment,SW,test,word,1,847,46,keypress
JuBDF,2,162,16,rigidly,CW,test,word,1,848,46,keypress
JuBDF,1,88,15,wetter,CW,test,word,1,937,46,keypress
JuBDF,2,187,14,fuselage,SW,test,word,1,1342,46,keypress
JuBDF,3,253,14,oyehwha,NW,test,non-word,1,869,46,keypress
JuBDF,1,48,16,akofe,SPW,test,non-word,1,1011,46,keypress
JuBDF,1,60,14,pribund,SPW,test,non-word,1,1458,46,keypress
JuBDF,1,61,14,rent,SW,test,word,1,874,46,keypress
JuBDF,1,62,14,hirsute,SW,test,non-word,0,1227,46,keypress
JuBDF,2,176,15,slightly,CW,test,timeout,0,3000,46,keypress
JuBDF,4,365,16,rattler,CW,test,word,1,819,46,keypress
JuBDF,3,215,15,stander,CW,test,word,1,904,46,keypress
JuBDF,4,369,16,glazize,CPW,test,word,0,777,46,keypress
JuBDF,2,175,16,excusance,CPW,test,word,0,1062,46,keypress
JuBDF,4,368,16,nhngbmnho,NW,catch,non-word,1,789,46,keypress
JuBDF,1,66,14,ebitnlw,NW,test,non-word,1,1194,46,keypress
JuBDF,2,163,16,lerarmella,SPW,test,non-word,1,1206,46,keypress
JuBDF,2,178,16,tnhntgn,NW,test,non-word,1,901,46,keypress
JuBDF,1,71,14,perhaps,SW,catch,word,1,883,46,keypress
JuBDF,1,59,16,mecasor,SPW,test,word,0,1011,46,keypress
JuBDF,2,184,16,gullet,SW,test,word,1,838,46,keypress
JuBDF,2,185,16,episode,SW,test,word,1,831,46,keypress
JuBDF,2,186,16,ityfii,NW,test,non-word,1,921,46,keypress
JuBDF,4,376,16,prelt,SPW,test,non-word,1,1083,46,keypress
JuBDF,3,227,14,preacher,CW,test,word,1,1141,46,keypress
JuBDF,2,190,14,formality,CW,test,word,1,1035,46,keypress
JuBDF,3,216,14,bobbin,SW,test,word,1,1577,46,keypress
JuBDF,4,335,14,contact,SW,catch,word,1,1462,46,keypress
JuBDF,3,279,15,glousack,SPW,test,non-word,1,1433,46,keypress
JuBDF,2,185,14,foxant,CPW,test,word,0,1103,46,keypress
JuBDF,2,164,16,lecher,CW,test,word,1,960,46,keypress
JuBDF,2,165,16,overt,SW,test,word,1,1353,46,keypress
JuBDF,2,198,14,familyish,CPW,test,word,0,1056,46,keypress
JuBDF,2,199,14,vusfa,SPW,test,non-word,1,999,46,keypress
JuBDF,1,72,15,gruglin,SPW,test,word,0,1197,46,keypress
JuBDF,1,73,15,ysdrcl,NW,test,non-word,1,888,46,keypress
JuBDF,4,388,16,attainable,CW,test,word,1,974,46,keypress
JuBDF,1,81,15,adaptable,CW,test,word,1,1037,46,keypress
JuBDF,1,82,15,sportant,CPW,test,word,0,1090,46,keypress
JuBDF,2,171,14,reputable,CW,test,word,1,998,46,keypress
JuBDF,1,98,15,dwtdehaa,NW,test,non-word,1,1002,46,keypress
JuBDF,4,367,16,sing,SW,catch,word,1,784,46,keypress
JuBDF,2,173,14,plural,SW,test,word,1,938,46,keypress
JuBDF,3,217,15,oghtbh,NW,test,non-word,1,915,46,keypress
JuBDF,2,112,14,galleon,SW,test,word,1,2107,46,keypress
JuBDF,3,254,14,ydtbuo,NW,test,non-word,1,881,46,keypress
JuBDF,1,1,15,chrome,SW,test,word,1,1103,46,keypress
JuBDF,3,250,15,metallic,CW,test,word,1,953,46,keypress
JuBDF,3,251,15,hsukhyhuu,NW,catch,non-word,1,1063,46,keypress
JuBDF,1,4,15,bather,CW,test,word,1,1085,46,keypress
JuBDF,1,51,16,ygsovha,NW,test,non-word,1,889,46,keypress
JuBDF,1,23,14,boldness,CW,test,word,1,1025,46,keypress
JuBDF,2,174,16,classic,CW,test,word,1,799,46,keypress
JuBDF,3,213,14,bruad,SPW,test,word,0,1311,46,keypress
JuBDF,3,274,15,fishy,CW,test,word,1,874,46,keypress
JuBDF,2,108,14,raisin,SW,test,word,1,1432,46,keypress
JuBDF,3,249,14,celpery,SPW,test,word,0,891,46,keypress
JuBDF,3,250,14,bankence,CPW,test,word,0,1249,46,keypress
JuBDF,2,113,14,normence,CPW,test,word,0,1032,46,keypress
JuBDF,1,96,16,palomino,SW,test,non-word,0,1283,46,keypress
JuBDF,3,223,16,publicist,CW,test,word,1,748,46,keypress
JuBDF,4,343,15,lanwo,SPW,test,non-word,1,1008,46,keypress
JuBDF,4,344,15,totally,CW,catch,word,1,846,46,keypress
JuBDF,1,74,14,cogentist,CPW,test,word,0,1222,46,keypress
JuBDF,2,183,16,senileness,CPW,test,word,0,1158,46,keypress
JuBDF,3,224,14,dectise,SPW,test,word,0,1552,46,keypress
JuBDF,4,314,16,ertlrlk,NW,test,non-word,1,744,46,keypress
JuBDF,2,173,16,atomic,CW,test,word,1,760,46,keypress
JuBDF,4,315,16,brisket,SW,test,word,1,881,46,keypress
JuBDF,4,348,14,stripe,SW,test,word,1,1112,46,keypress
JuBDF,3,293,15,avose,SPW,test,non-word,1,1106,46,keypress
JuBDF,2,126,15,talker,CW,test,word,1,856,46,keypress
JuBDF,2,166,16,foxion,CPW,test,word,0,1044,46,keypress
JuBDF,1,59,14,wosbing,SPW,test,non-word,1,1188,46,keypress
JuBDF,1,80,14,tytnp,NW,test,non-word,1,1042,46,keypress
JuBDF,2,197,16,regardize,CPW,test,word,0,849,46,keypress
JuBDF,2,169,14,panicful,CPW,test,word,0,982,46,keypress
JuBDF,2,168,14,clapment,CPW,test,word,0,1223,46,keypress
JuBDF,3,275,15,ueehnei,NW,test,non-word,1,1012,46,keypress
JuBDF,1,97,15,lypig,SPW,test,non-word,1,1092,46,keypress
JuBDF,3,221,14,ehfyui,NW,test,non-word,1,875,46,keypress
JuBDF,1,65,14,gioefwuo,NW,test,non-word,1,1118,46,keypress
JuBDF,4,316,16,jiggly,CW,test,word,1,672,46,keypress
JuBDF,1,50,14,meanness,CW,test,word,1,885,46,keypress
JuBDF,3,294,15,krrndwuh,NW,test,non-word,1,897,46,keypress
JuBDF,2,188,14,rurish,SPW,test,word,0,961,46,keypress
JuBDF,1,30,14,woofify,CPW,test,non-word,1,1029,46,keypress
JuBDF,2,168,16,quietful,CPW,test,word,0,1056,46,keypress
JuBDF,2,169,16,nrtnwygrw,NW,catch,non-word,1,887,46,keypress
JuBDF,2,181,14,notable,CW,test,word,1,1020,46,keypress
JuBDF,1,20,14,soulful,CW,test,word,1,1055,46,keypress
JuBDF,1,52,16,gonrareal,SPW,test,non-word,1,1039,46,keypress
JuBDF,4,340,15,clappist,CPW,test,word,0,1064,46,keypress
JuBDF,2,167,14,parawpid,SPW,test,non-word,1,1429,46,keypress
JuBDF,1,77,15,bhvhnrt,NW,test,non-word,1,986,46,keypress
JuBDF,2,184,14,nutty,CW,test,word,1,1021,46,keypress
JuBDF,3,291,15,ohnknhuao,NW,catch,non-word,1,836,46,keypress
JuBDF,1,43,16,csbpyoy,NW,test,non-word,1,975,46,keypress
JuBDF,1,44,16,slackity,CPW,test,word,0,935,46,keypress
JuBDF,2,127,15,qcduo,NW,test,non-word,1,837,46,keypress
JuBDF,4,374,16,toucher,CW,test,word,1,859,46,keypress
JuBDF,1,72,14,lkymtfs,NW,test,non-word,1,919,46,keypress
JuBDF,1,73,14,eclipse,SW,test,word,1,1122,46,keypress
JuBDF,3,229,14,yrntkk,NW,test,non-word,1,974,46,keypress
JuBDF,3,226,14,beck,SW,test,word,1,1122,46,keypress
JuBDF,4,313,16,ebony,SW,test,word,1,774,46,keypress
JuBDF,2,172,16,hourly,CW,test,word,1,818,46,keypress
JuBDF,2,182,14,atehkrw,NW,test,non-word,1,1292,46,keypress
JuBDF,1,78,15,plutul,SPW,test,non-word,1,1143,46,keypress
JuBDF,4,390,16,ever,SW,catch,word,1,874,46,keypress
JuBDF,4,349,14,islphno,NW,test,non-word,1,1029,46,keypress
JuBDF,4,350,14,wruts,SPW,test,non-word,1,1278,46,keypress
JuBDF,4,351,14,moliwa,SPW,test,non-word,1,1002,46,keypress
JuBDF,2,128,15,perkness,CPW,test,word,0,907,46,keypress
JuBDF,2,200,14,mile,SW,test,word,1,1000,46,keypress
JuBDF,3,201,14,carcass,SW,test,word,1,1078,46,keypress
JuBDF,1,74,15,tip,SW,test,word,1,884,46,keypress
JuBDF,2,166,14,trader,CW,test,word,1,974,46,keypress
JuBDF,4,364,16,odtjtu,NW,test,non-word,1,843,46,keypress
JuBDF,3,225,14,furlough,SW,test,non-word,0,1340,46,keypress
JuBDF,2,103,14,perloil,SPW,test,word,0,1800,46,keypress
JuBDF,3,214,15,orphan,SW,test,word,1,833,46,keypress
JuBDF,3,216,16,zooh,SPW,test,non-word,1,1017,46,keypress
JuBDF,4,336,14,existable,CPW,test,word,0,854,46,keypress
JuBDF,1,89,15,bearable,CW,test,word,1,836,46,keypress
JuBDF,1,91,15,gewvjdguo,NW,catch,non-word,1,926,46,keypress
