experiment,participant_id,age,trial_order,stimulus,response
open,659771,32.0,34,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,659771,32.0,35,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",no
open,659771,32.0,36,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,659771,32.0,37,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,659771,32.0,38,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,659771,32.0,39,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,659771,32.0,40,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,659771,32.0,41,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,659771,32.0,42,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,659771,32.0,43,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,659771,32.0,44,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,659771,32.0,45,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,659771,32.0,46,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,659771,32.0,47,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,659771,32.0,48,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,659771,32.0,49,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,659771,32.0,50,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,659771,32.0,51,"The door is red. In this context, is the door red?",yes
open,659771,32.0,52,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,659771,32.0,53,"The door is red. In this context, is the door red?",yes
open,659771,32.0,54,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,659771,32.0,55,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,659771,32.0,56,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,659771,32.0,57,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,659771,32.0,58,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,659771,32.0,59,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,659771,32.0,60,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,659771,32.0,61,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,659771,32.0,62,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,659771,32.0,63,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,659771,32.0,64,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,659771,32.0,65,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,659771,32.0,66,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,664459,32.0,1,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",yes
open,664459,32.0,2,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,664459,32.0,3,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,664459,32.0,4,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,664459,32.0,5,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,664459,32.0,6,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",no
open,664459,32.0,7,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,664459,32.0,8,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,664459,32.0,9,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,664459,32.0,10,"The door is red. In this context, is the door red?",yes
open,664459,32.0,11,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,664459,32.0,12,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,664459,32.0,13,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",no
open,664459,32.0,14,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,664459,32.0,15,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,664459,32.0,16,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,664459,32.0,17,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,664459,32.0,18,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,664459,32.0,19,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,664459,32.0,20,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",no
open,664459,32.0,21,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,664459,32.0,22,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,664459,32.0,23,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,664459,32.0,24,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",no
open,664459,32.0,25,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,664459,32.0,26,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,664459,32.0,27,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,664459,32.0,28,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,664459,32.0,29,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,664459,32.0,30,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,664459,32.0,31,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,664459,32.0,32,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,664459,32.0,33,"The door is green. In this context, is the door blue?",no
open,664459,32.0,34,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,664459,32.0,35,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,664459,32.0,36,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,664459,32.0,37,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,664459,32.0,38,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,664459,32.0,39,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,664459,32.0,40,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",no
open,664459,32.0,41,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,664459,32.0,42,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,664459,32.0,43,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,664459,32.0,44,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,664459,32.0,45,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,664459,32.0,46,"The door is red. In this context, is the door red?",yes
open,664459,32.0,47,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,664459,32.0,48,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,664459,32.0,49,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,664459,32.0,50,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,664459,32.0,51,"The door is green. In this context, is the door blue?",no
open,664459,32.0,52,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,664459,32.0,53,"The door is red. In this context, is the door red?",yes
open,664459,32.0,54,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,664459,32.0,55,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,664459,32.0,56,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,664459,32.0,57,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,664459,32.0,58,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,664459,32.0,59,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,664459,32.0,60,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,664459,32.0,61,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,664459,32.0,62,"The door is green. In this context, is the door blue?",no
open,664459,32.0,63,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,664459,32.0,64,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
