"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt","rt_measure"
21,48,"emicrania","ACUFEROIDIA","SHAKESPEARIA",1,"Correct",2957,"keypress"
21,49,"tabacco","MAFIDAMATO","FUMACOLIO",2,"Correct",3124,"keypress"
21,50,"squalo","SUPESCITOLO","TRAVINCIMENTO",1,"Correct",8227,"keypress"
21,51,"credenza","SUONONELLA","BONSCETTIA",2,"Correct",2786,"keypress"
21,52,"allergia","PECCANNIA","TINFETIOLIA",2,"Correct",2773,"keypress"
21,53,"patriota","NASCOBILISTA","CUOCETTOLA",1,"Correct",4215,"keypress"
21,54,"scarafaggio","MORCAVATTICO","NEBBALLIANTO",1,"Correct",4203,"keypress"
21,55,"pasta","COTOLITELLA","SEPOLLAIA",1,"Correct",4224,"keypress"
21,56,"sciarpa","GIUBBIATOLA","BEVERCHIETTA",1,"Correct",4702,"keypress"
21,57,"violino","NIDORMIENDOLO","SUONANELLO",2,"Correct",3944,"keypress"
21,58,"capezzolo","BACINGINEO","TETRUCCIERICO",1,"Correct",4599,"keypress"
21,59,"matita","GUTONERTITA","TOPISEGNATURA",1,"Incorrect",7122,"keypress"
21,60,"cucchiaio","GRATTUGIENDOLO","BACINGINEO",2,"Incorrect",7034,"keypress"
21,61,"pentito","MAFIDAMATO","DÉPLIOTIO",1,"Correct",9806,"keypress"
21,62,"malaria","VACIDEMINA","SEDINOCA",1,"Correct",6561,"keypress"
21,63,"caramella","IRIBOLENZA","TIELATILLINA",2,"Correct",5388,"keypress"
21,64,"brezza","NUVOLTANZA","VACIDEMINA",1,"Correct",6369,"keypress"
21,65,"pentola","CUOCCELA","TIELATILLINA",1,"Correct",2613,"keypress"
21,66,"trionfo","TRAVINCIMENTO","BUCCOLAIANDOLO",1,"Correct",5336,"keypress"
21,67,"serbatoio","GROTOPSIANDOLO","POZZETALITO",2,"Correct",4593,"keypress"
21,68,"lampadina","ACUFEROIDIA","ILLUMINETTRIA",2,"Correct",2408,"keypress"
21,69,"gelosia","GENAMORENZA","VESTICELLA",2,"Incorrect",5518,"keypress"
21,70,"opuscolo","PESCHETTORIO","DÉPLIOTIO",2,"Correct",6985,"keypress"
21,71,"disprezzo","SDEGNATISMO","BICCORERIANNO",1,"Correct",2089,"keypress"
21,72,"risata","BONSCETTIA","GUTONERTITA",1,"Incorrect",4595,"keypress"
21,73,"lampada","GUARIOGRANDOLA","ILLUMITINA",2,"Correct",1902,"keypress"
21,74,"macello","BOVIACCAMENTO","SUONANELLO",1,"Correct",2293,"keypress"
21,75,"statua","SOMMIRATOLA","ATLETINATRICA",1,"Correct",7305,"keypress"
21,76,"dentista","NASCOBILISTA","BULICCHIRURA",2,"Correct",8444,"keypress"
21,77,"gonna","BOVISELETTA","VESTICELLA",2,"Correct",3010,"keypress"
21,78,"fascino","UCCIDALOSAMENTO","AMAGGIOSCO",2,"Correct",3459,"keypress"
21,79,"insetto","NIDORMIENDOLO","MORCAVATTICO",2,"Incorrect",2567,"keypress"
21,80,"progresso","SDRASTELLO","CORTECNOLISMO",2,"Correct",5597,"keypress"
21,81,"pettegolezzo","UFFAMALINALISMO","CORTECNOLISMO",1,"Correct",3070,"keypress"
22,1,"violino","INFETOTERO","SUONANELLO",2,"Correct",4581,"keypress"
22,2,"vaiolo","GRATTUGIENDOLO","INFETOTERO",1,"Incorrect",2530,"keypress"
22,3,"cranio","SCIOCOLTAZIO","GROTOPSIANDOLO",1,"Incorrect",2174,"keypress"
22,4,"credenza","NUVOLTANZA","BONSCETTIA",1,"Incorrect",2852,"keypress"
22,5,"idolo","BAMAGOGO","BACINGINEO",2,"Incorrect",2037,"keypress"
22,6,"opuscolo","LUMITATRO","DÉPLIOTIO",2,"Correct",1893,"keypress"
22,7,"ginnasta","ATLETINATRICA","ILLUMITINA",1,"Correct",1561,"keypress"
22,8,"massacro","UCCIDALOSAMENTO","PESCHETTORIO",1,"Correct",2336,"keypress"
22,9,"mucca","ILLUMINETTRIA","BOVACCIETTA",2,"Correct",1844,"keypress"
22,10,"matita","FRITIENDOLA","TOPISEGNATURA",2,"Correct",2076,"keypress"
22,11,"terrazzo","FUMACOLIO","POSPICCIOLO",2,"Correct",1556,"keypress"
22,12,"collera","IRIBOLENZA","NUTRONATEZZA",1,"Correct",1335,"keypress"
22,13,"pentito","SDEGNATISMO","MAFIDAMATO",1,"Incorrect",2014,"keypress"
22,14,"lampadina","GENAMORENZA","ILLUMINETTRIA",2,"Correct",1267,"keypress"
22,15,"faro","MAFIDAMATO","LUMITATRO",2,"Correct",1160,"keypress"
22,16,"pentola","CUOCCELA","IRIBOLENZA",1,"Correct",1232,"keypress"
22,17,"giocattolo","BAMBITORIO","BAIALININARLO",1,"Correct",1351,"keypress"
22,18,"dentista","BULICCHIRURA","TIELATILLINA",1,"Correct",1776,"keypress"
22,19,"comodino","TRAVINCIMENTO","LETTOLETTO",2,"Correct",1532,"keypress"
22,20,"scodella","PECCANNIA","FRITIENDOLA",2,"Correct",1939,"keypress"
22,21,"panca","SEDINOCA","ATLETINATRICA",1,"Correct",1179,"keypress"
22,22,"gelosia","BOVETRITOLA","GENAMORENZA",2,"Correct",1521,"keypress"
22,23,"brezza","NUVOLTANZA","VACIDEMINA",1,"Correct",1579,"keypress"
22,24,"tabacco","FUMACOLIO","CORTECNOLISMO",1,"Correct",1432,"keypress"
22,25,"sciarpa","GIUBBIATOLA","BOVISELETTA",1,"Correct",1399,"keypress"
22,26,"stampo","SPONATENTALISMO","UFFAMALINALISMO",1,"Correct",3197,"keypress"
22,27,"allergia","TINFETIOLIA","BULICCHIRURA",1,"Correct",1516,"keypress"
22,28,"gonna","VESTICELLA","GIUBBIATOLA",1,"Correct",1626,"keypress"
22,29,"mensola","TOPISEGNATURA","TAPOSTOIONA",1,"Incorrect",2762,"keypress"
22,30,"attrezzo","PESCHETTORIO","AMAGGIOSCO",2,"Incorrect",1530,"keypress"
22,31,"emicrania","MORTUMAZITA","ACUFEROIDIA",2,"Correct",2138,"keypress"
22,32,"fascino","BOVIACCAMENTO","AMAGGIOSCO",2,"Correct",1985,"keypress"
22,33,"orchestra","MAAZELLARIA","BOVACCIETTA",1,"Correct",1995,"keypress"
22,34,"pianta","ERBACOLATURA","BONSCETTIA",1,"Correct",869,"keypress"
22,35,"schiuma","VESTICELLA","VAPOGELLA",2,"Correct",1194,"keypress"
22,36,"melma","MAAZELLARIA","AFFOGNITURA",2,"Correct",1551,"keypress"
22,37,"manichino","BRUFFEMIANDOLO","TETRUCCIERICO",1,"Incorrect",2584,"keypress"
22,38,"industria","TECNOLICENZA","SHAKESPEARIA",1,"Correct",1604,"keypress"
22,39,"rinfresco","BICCORERIANNO","AMANIMARISMO",1,"Correct",2409,"keypress"
22,40,"benda","GUARIOGRANDOLA","VACEFALINA",2,"Incorrect",3479,"keypress"
22,41,"gattino","TETRUCCIERICO","BAIALININARLO",1,"Incorrect",2024,"keypress"
22,42,"fischio","SCIOCOLTAZIO","GHIOTOSTALMENTO",1,"Correct",1741,"keypress"
22,43,"puntura","GUARIOGRANDOLA","VACEFALINA",2,"Correct",1883,"keypress"
22,44,"trionfo","BAMBITORIO","TRAVINCIMENTO",2,"Correct",1486,"keypress"
22,45,"caramella","TIELATILLINA","ERBACOLATURA",1,"Correct",1613,"keypress"
22,46,"cesto","BUCCOLAIANDOLO","SUONANELLO",1,"Correct",1589,"keypress"
22,47,"commedia","SHAKESPEARIA","NASCOBILISTA",1,"Correct",1041,"keypress"
22,48,"squalo","SUPESCITOLO","MORCAVATTICO",1,"Correct",1267,"keypress"
22,49,"malaria","TINFETIOLIA","VACIDEMINA",1,"Incorrect",1297,"keypress"
22,50,"pettegolezzo","UFFAMALINALISMO","VORICIPANZIO",1,"Correct",2269,"keypress"
22,51,"cucchiaio","GRATTUGIENDOLO","SPONATENTALISMO",1,"Correct",1754,"keypress"
22,52,"progresso","BICCORERIANNO","CORTECNOLISMO",1,"Incorrect",3092,"keypress"
22,53,"insulto","BAMAGOGO","OFFENDANTOSO",2,"Correct",1593,"keypress"
22,54,"risata","GUTONERTITA","ACUFEROIDIA",1,"Correct",1718,"keypress"
22,55,"scarafaggio","POZZETALITO","MORCAVATTICO",2,"Correct",1441,"keypress"
22,56,"capezzolo","LETTOLETTO","BACINGINEO",2,"Correct",1336,"keypress"
22,57,"sentimento","POSPICCIOLO","AMANIMARISMO",2,"Correct",2345,"keypress"
22,58,"pasta","COTOLITELLA","GUTONERTITA",2,"Incorrect",2124,"keypress"
22,59,"serbatoio","POZZETALITO","NIDORMIENDOLO",1,"Correct",1611,"keypress"
22,60,"macello","BOVIACCAMENTO","SUPESCITOLO",1,"Correct",2166,"keypress"
22,61,"pelliccia","AFFOGNITURA","BOVISELETTA",2,"Correct",2469,"keypress"
22,62,"crepuscolo","DÉPLIOTIO","NEBBALLIANTO",2,"Correct",2278,"keypress"
22,63,"bara","CUOCETTOLA","SEPOLLAIA",2,"Correct",2719,"keypress"
22,64,"lussuria","PECCANNIA","TAPOSTOIONA",1,"Correct",1499,"keypress"
22,65,"padella","SEDINOCA","CUOCETTOLA",2,"Correct",1248,"keypress"
22,66,"patriota","NASCOBILISTA","SEPOLLAIA",1,"Correct",1704,"keypress"
22,67,"poltrona","COTOLITELLA","DECOMODA",2,"Correct",2015,"keypress"
22,68,"cuscino","NEBBALLIANTO","SDRASTELLO",2,"Correct",1437,"keypress"
22,69,"bibita","BEVERCHIETTA","VAPOGELLA",1,"Correct",986,"keypress"
22,70,"lampada","SUONONELLA","ILLUMITINA",2,"Correct",1465,"keypress"
22,71,"pervertito","BRUFFEMIANDOLO","SDRASTELLO",2,"Incorrect",1711,"keypress"
22,72,"carcassa","BOVETRITOLA","CAGOGNAZZA",2,"Incorrect",1593,"keypress"
22,73,"abbondanza","TECNOLICENZA","NUTRONATEZZA",1,"Incorrect",3119,"keypress"
22,74,"statua","SOMMIRATOLA","BEVERCHIETTA",1,"Correct",1734,"keypress"
22,75,"fungo","BUCCOLAIANDOLO","GHIOTOSTALMENTO",1,"Incorrect",1196,"keypress"
22,76,"agonia","DECOMODA","MORTUMAZITA",2,"Correct",1302,"keypress"
22,77,"feccia","CUOCCELA","CAGOGNAZZA",2,"Correct",2425,"keypress"
22,78,"disprezzo","GROTOPSIANDOLO","SDEGNATISMO",2,"Correct",1333,"keypress"
22,79,"incentivo","VORICIPANZIO","UCCIDALOSAMENTO",1,"Correct",1250,"keypress"
22,80,"tromba","SOMMIRATOLA","SUONONELLA",2,"Correct",1430,"keypress"
22,81,"insetto","OFFENDANTOSO","NIDORMIENDOLO",2,"Correct",1564,"keypress"
23,1,"carcassa","BOVETRITOLA","TAPOSTOIONA",1,"Correct",5978,"keypress"
23,2,"faro","SCIOCOLTAZIO","LUMITATRO",2,"Correct",2350,"keypress"
23,3,"fischio","GHIOTOSTALMENTO","SCIOCOLTAZIO",2,"Correct",4879,"keypress"
23,4,"pelliccia","BOVISELETTA","VACEFALINA",1,"Correct",7277,"keypress"
23,5,"gelosia","GENAMORENZA","TIELATILLINA",1,"Correct",7635,"keypress"
23,6,"cuscino","SDRASTELLO","SUONANELLO",1,"Correct",5124,"keypress"
23,7,"schiuma","VAPOGELLA","NASCOBILISTA",1,"Correct",5092,"keypress"
23,8,"gattino","MAFIDAMATO","BAIALININARLO",2,"Correct",14475,"keypress"
23,9,"pianta","MORTUMAZITA","ERBACOLATURA",2,"Correct",11202,"keypress"
23,10,"bibita","NUTRONATEZZA","BEVERCHIETTA",2,"Correct",3382,"keypress"
23,11,"patriota","VESTICELLA","NASCOBILISTA",2,"Correct",6999,"keypress"
23,12,"incentivo","VORICIPANZIO","TRAVINCIMENTO",2,"Incorrect",5965,"keypress"
23,13,"caramella","GUARIOGRANDOLA","TIELATILLINA",2,"Correct",12558,"keypress"
23,14,"panca","SEDINOCA","GIUBBIATOLA",1,"Correct",2674,"keypress"
23,15,"crepuscolo","SUPESCITOLO","NEBBALLIANTO",2,"Correct",12238,"keypress"
23,16,"sciarpa","GIUBBIATOLA","IRIBOLENZA",1,"Correct",6564,"keypress"
23,17,"attrezzo","BOVIACCAMENTO","PESCHETTORIO",2,"Correct",7248,"keypress"
23,18,"disprezzo","SDEGNATISMO","AMAGGIOSCO",1,"Correct",4075,"keypress"
23,19,"cranio","GROTOPSIANDOLO","NEBBALLIANTO",1,"Correct",7905,"keypress"
23,20,"abbondanza","NUTRONATEZZA","VACIDEMINA",1,"Correct",6098,"keypress"
23,21,"comodino","BICCORERIANNO","LETTOLETTO",2,"Correct",6288,"keypress"
23,22,"tromba","SEPOLLAIA","SUONONELLA",2,"Correct",4287,"keypress"
23,23,"feccia","ACUFEROIDIA","CAGOGNAZZA",2,"Correct",6099,"keypress"
23,24,"poltrona","DECOMODA","ATLETINATRICA",1,"Correct",6172,"keypress"
23,25,"dentista","BOVACCIETTA","BULICCHIRURA",2,"Correct",10973,"keypress"
23,26,"risata","GUTONERTITA","TOPISEGNATURA",1,"Correct",11370,"keypress"
23,27,"benda","GUARIOGRANDOLA","BEVERCHIETTA",1,"Correct",4762,"keypress"
23,28,"orchestra","BOVISELETTA","MAAZELLARIA",2,"Correct",4726,"keypress"
23,29,"agonia","MORTUMAZITA","BONSCETTIA",1,"Correct",3949,"keypress"
23,30,"ginnasta","ATLETINATRICA","ERBACOLATURA",1,"Correct",2259,"keypress"
23,31,"macello","BACINGINEO","BOVIACCAMENTO",2,"Correct",2745,"keypress"
23,32,"mucca","SHAKESPEARIA","BOVACCIETTA",2,"Correct",2779,"keypress"
23,33,"emicrania","ILLUMITINA","ACUFEROIDIA",2,"Correct",5169,"keypress"
23,34,"trionfo","TRAVINCIMENTO","UFFAMALINALISMO",1,"Correct",10004,"keypress"
23,35,"massacro","SDEGNATISMO","UCCIDALOSAMENTO",2,"Correct",5056,"keypress"
23,36,"idolo","TETRUCCIERICO","BAMAGOGO",2,"Correct",10439,"keypress"
23,37,"industria","TECNOLICENZA","SUONONELLA",1,"Correct",2938,"keypress"
23,38,"squalo","SUPESCITOLO","NIDORMIENDOLO",1,"Correct",5058,"keypress"
23,39,"tabacco","OFFENDANTOSO","FUMACOLIO",2,"Correct",2310,"keypress"
23,40,"scodella","FRITIENDOLA","ILLUMINETTRIA",1,"Correct",3719,"keypress"
23,41,"padella","SOMMIRATOLA","CUOCETTOLA",2,"Correct",3597,"keypress"
23,42,"gonna","TECNOLICENZA","VESTICELLA",2,"Correct",2304,"keypress"
23,43,"sentimento","SPONATENTALISMO","AMANIMARISMO",2,"Correct",7811,"keypress"
23,44,"rinfresco","BICCORERIANNO","BAMBITORIO",1,"Correct",9403,"keypress"
23,45,"fascino","VORICIPANZIO","AMAGGIOSCO",2,"Correct",6709,"keypress"
23,46,"brezza","CUOCCELA","NUVOLTANZA",2,"Correct",3761,"keypress"
23,47,"serbatoio","FUMACOLIO","POZZETALITO",2,"Correct",3294,"keypress"
23,48,"malaria","FRITIENDOLA","VACIDEMINA",2,"Correct",5314,"keypress"
23,49,"stampo","SPONATENTALISMO","PESCHETTORIO",2,"Incorrect",16403,"keypress"
23,50,"manichino","TETRUCCIERICO","MORCAVATTICO",1,"Correct",11573,"keypress"
23,51,"violino","BRUFFEMIANDOLO","SUONANELLO",2,"Correct",5622,"keypress"
23,52,"terrazzo","POSPICCIOLO","SDRASTELLO",1,"Correct",4975,"keypress"
23,53,"cucchiaio","GRATTUGIENDOLO","GROTOPSIANDOLO",2,"Incorrect",7046,"keypress"
23,54,"capezzolo","BACINGINEO","LETTOLETTO",1,"Correct",4896,"keypress"
23,55,"melma","BOVETRITOLA","AFFOGNITURA",2,"Correct",6025,"keypress"
23,56,"giocattolo","BAMBITORIO","BAMAGOGO",1,"Correct",4609,"keypress"
23,57,"pentola","GENAMORENZA","CUOCCELA",2,"Correct",2584,"keypress"
23,58,"scarafaggio","CORTECNOLISMO","MORCAVATTICO",2,"Correct",6303,"keypress"
23,59,"allergia","TINFETIOLIA","VAPOGELLA",1,"Correct",3411,"keypress"
23,60,"fungo","UCCIDALOSAMENTO","GHIOTOSTALMENTO",2,"Correct",6100,"keypress"
23,61,"matita","TOPISEGNATURA","GUTONERTITA",1,"Correct",11537,"keypress"
23,62,"cesto","LUMITATRO","BUCCOLAIANDOLO",2,"Correct",4704,"keypress"
23,63,"mensola","TINFETIOLIA","TAPOSTOIONA",2,"Correct",7319,"keypress"
23,64,"pettegolezzo","UFFAMALINALISMO","BUCCOLAIANDOLO",2,"Incorrect",5818,"keypress"
23,65,"puntura","CUOCETTOLA","VACEFALINA",2,"Correct",3149,"keypress"
23,66,"insulto","OFFENDANTOSO","INFETOTERO",1,"Correct",13627,"keypress"
23,67,"insetto","GRATTUGIENDOLO","NIDORMIENDOLO",2,"Correct",5658,"keypress"
23,68,"pervertito","BRUFFEMIANDOLO","DÉPLIOTIO",2,"Incorrect",11545,"keypress"
23,69,"statua","SOMMIRATOLA","COTOLITELLA",1,"Correct",7135,"keypress"
23,70,"opuscolo","POSPICCIOLO","DÉPLIOTIO",2,"Correct",7493,"keypress"
23,71,"credenza","BONSCETTIA","PECCANNIA",2,"Incorrect",5944,"keypress"
23,72,"pentito","MAFIDAMATO","POZZETALITO",1,"Correct",7947,"keypress"
23,73,"lampada","AFFOGNITURA","ILLUMITINA",2,"Correct",2167,"keypress"
23,74,"progresso","CORTECNOLISMO","AMANIMARISMO",1,"Correct",3328,"keypress"
23,75,"lussuria","MAAZELLARIA","PECCANNIA",2,"Correct",11518,"keypress"
23,76,"lampadina","ILLUMINETTRIA","BULICCHIRURA",1,"Correct",2004,"keypress"
23,77,"bara","DECOMODA","SEPOLLAIA",2,"Correct",4693,"keypress"
23,78,"pasta","COTOLITELLA","CAGOGNAZZA",1,"Correct",4333,"keypress"
23,79,"collera","NUVOLTANZA","IRIBOLENZA",2,"Correct",3907,"keypress"
23,80,"commedia","SEDINOCA","SHAKESPEARIA",1,"Incorrect",12995,"keypress"
23,81,"vaiolo","INFETOTERO","BAIALININARLO",1,"Correct",6434,"keypress"
24,1,"abbondanza","AFFOGNITURA","NUTRONATEZZA",1,"Incorrect",2373,"keypress"
24,2,"gelosia","GENAMORENZA","GIUBBIATOLA",2,"Incorrect",1672,"keypress"
24,3,"cuscino","NEBBALLIANTO","SDRASTELLO",2,"Correct",1767,"keypress"
24,4,"tromba","CUOCETTOLA","SUONONELLA",1,"Incorrect",1083,"keypress"
24,5,"serbatoio","POZZETALITO","TETRUCCIERICO",2,"Incorrect",1812,"keypress"
24,6,"incentivo","VORICIPANZIO","OFFENDANTOSO",2,"Incorrect",1493,"keypress"
24,7,"schiuma","NUTRONATEZZA","VAPOGELLA",2,"Correct",1550,"keypress"
24,8,"carcassa","TOPISEGNATURA","BOVETRITOLA",2,"Correct",1399,"keypress"
24,9,"bara","SEPOLLAIA","FRITIENDOLA",1,"Correct",1470,"keypress"
24,10,"cesto","BUCCOLAIANDOLO","MAFIDAMATO",1,"Correct",1532,"keypress"
24,11,"cucchiaio","SPONATENTALISMO","GRATTUGIENDOLO",2,"Correct",1619,"keypress"
24,12,"pentola","ERBACOLATURA","CUOCCELA",2,"Correct",1468,"keypress"
24,13,"rinfresco","BICCORERIANNO","GHIOTOSTALMENTO",1,"Correct",2011,"keypress"
24,14,"patriota","NASCOBILISTA","GUTONERTITA",1,"Correct",1759,"keypress"
24,15,"massacro","BAIALININARLO","UCCIDALOSAMENTO",2,"Correct",1650,"keypress"
24,16,"mucca","SEPOLLAIA","BOVACCIETTA",2,"Correct",1932,"keypress"
24,17,"orchestra","DECOMODA","MAAZELLARIA",1,"Incorrect",1830,"keypress"
24,18,"pettegolezzo","UFFAMALINALISMO","SDEGNATISMO",2,"Incorrect",1557,"keypress"
24,19,"squalo","SUPESCITOLO","SUONANELLO",1,"Correct",966,"keypress"
24,20,"benda","MAAZELLARIA","GUARIOGRANDOLA",2,"Correct",1121,"keypress"
24,21,"opuscolo","BAMBITORIO","DÉPLIOTIO",2,"Correct",1188,"keypress"
24,22,"idolo","BAMAGOGO","AMAGGIOSCO",2,"Incorrect",1024,"keypress"
24,23,"credenza","ILLUMINETTRIA","BONSCETTIA",1,"Incorrect",188,"keypress"
24,24,"statua","SOMMIRATOLA","ACUFEROIDIA",2,"Incorrect",903,"keypress"
24,25,"agonia","VACIDEMINA","MORTUMAZITA",2,"Correct",1634,"keypress"
24,26,"lussuria","TINFETIOLIA","PECCANNIA",2,"Correct",1328,"keypress"
24,27,"cranio","POZZETALITO","GROTOPSIANDOLO",2,"Correct",1138,"keypress"
24,28,"scodella","FRITIENDOLA","SHAKESPEARIA",2,"Incorrect",1767,"keypress"
24,29,"fungo","CORTECNOLISMO","GHIOTOSTALMENTO",1,"Incorrect",1241,"keypress"
24,30,"panca","COTOLITELLA","SEDINOCA",2,"Correct",809,"keypress"
24,31,"insetto","NIDORMIENDOLO","MORCAVATTICO",2,"Incorrect",1292,"keypress"
24,32,"caramella","PECCANNIA","TIELATILLINA",1,"Incorrect",888,"keypress"
24,33,"sentimento","UFFAMALINALISMO","AMANIMARISMO",2,"Correct",1127,"keypress"
24,34,"tabacco","FUMACOLIO","GROTOPSIANDOLO",2,"Incorrect",1701,"keypress"
24,35,"pentito","SCIOCOLTAZIO","MAFIDAMATO",2,"Correct",1190,"keypress"
24,36,"padella","BEVERCHIETTA","CUOCETTOLA",2,"Correct",1165,"keypress"
24,37,"pasta","COTOLITELLA","BOVACCIETTA",1,"Correct",1351,"keypress"
24,38,"fascino","AMAGGIOSCO","BICCORERIANNO",2,"Incorrect",1084,"keypress"
24,39,"comodino","LETTOLETTO","TRAVINCIMENTO",1,"Correct",917,"keypress"
24,40,"fischio","SCIOCOLTAZIO","NIDORMIENDOLO",2,"Incorrect",733,"keypress"
24,41,"collera","CUOCCELA","IRIBOLENZA",1,"Incorrect",756,"keypress"
24,42,"allergia","VESTICELLA","TINFETIOLIA",2,"Correct",747,"keypress"
24,43,"pervertito","BRUFFEMIANDOLO","LUMITATRO",2,"Incorrect",937,"keypress"
24,44,"matita","TOPISEGNATURA","BOVISELETTA",2,"Incorrect",868,"keypress"
24,45,"crepuscolo","NEBBALLIANTO","BACINGINEO",1,"Correct",805,"keypress"
24,46,"scarafaggio","MORCAVATTICO","VORICIPANZIO",2,"Incorrect",636,"keypress"
24,47,"brezza","TECNOLICENZA","NUVOLTANZA",1,"Incorrect",583,"keypress"
24,48,"ginnasta","ATLETINATRICA","CAGOGNAZZA",1,"Correct",1213,"keypress"
24,49,"lampada","SOMMIRATOLA","ILLUMITINA",2,"Correct",1235,"keypress"
24,50,"risata","BONSCETTIA","GUTONERTITA",1,"Incorrect",1342,"keypress"
24,51,"bibita","GUARIOGRANDOLA","BEVERCHIETTA",2,"Correct",1164,"keypress"
24,52,"insulto","POSPICCIOLO","OFFENDANTOSO",1,"Incorrect",1094,"keypress"
24,53,"manichino","BUCCOLAIANDOLO","TETRUCCIERICO",2,"Correct",1358,"keypress"
24,54,"vaiolo","LETTOLETTO","INFETOTERO",2,"Correct",1220,"keypress"
24,55,"violino","BRUFFEMIANDOLO","SUONANELLO",2,"Correct",1204,"keypress"
24,56,"pelliccia","NUVOLTANZA","BOVISELETTA",1,"Incorrect",1596,"keypress"
24,57,"macello","BOVIACCAMENTO","SDRASTELLO",1,"Correct",1153,"keypress"
24,58,"malaria","VACIDEMINA","SUONONELLA",2,"Incorrect",1475,"keypress"
24,59,"mensola","TAPOSTOIONA","VAPOGELLA",2,"Incorrect",1215,"keypress"
24,60,"dentista","ILLUMITINA","BULICCHIRURA",2,"Correct",1392,"keypress"
24,61,"pianta","TIELATILLINA","ERBACOLATURA",2,"Correct",1370,"keypress"
24,62,"trionfo","TRAVINCIMENTO","PESCHETTORIO",2,"Incorrect",1431,"keypress"
24,63,"gonna","VESTICELLA","NASCOBILISTA",1,"Correct",1443,"keypress"
24,64,"sciarpa","GIUBBIATOLA","TAPOSTOIONA",2,"Incorrect",1356,"keypress"
24,65,"gattino","UCCIDALOSAMENTO","BAIALININARLO",1,"Incorrect",1331,"keypress"
24,66,"industria","BULICCHIRURA","TECNOLICENZA",2,"Correct",1353,"keypress"
24,67,"terrazzo","SUPESCITOLO","POSPICCIOLO",2,"Correct",1374,"keypress"
24,68,"stampo","BAMAGOGO","SPONATENTALISMO",2,"Correct",1374,"keypress"
24,69,"commedia","SHAKESPEARIA","ATLETINATRICA",1,"Correct",1298,"keypress"
24,70,"capezzolo","BACINGINEO","INFETOTERO",1,"Correct",1811,"keypress"
24,71,"melma","AFFOGNITURA","GENAMORENZA",1,"Correct",1350,"keypress"
24,72,"emicrania","ACUFEROIDIA","SEDINOCA",1,"Correct",1467,"keypress"
24,73,"disprezzo","FUMACOLIO","SDEGNATISMO",2,"Correct",1368,"keypress"
24,74,"feccia","CAGOGNAZZA","MORTUMAZITA",1,"Correct",1415,"keypress"
24,75,"puntura","VACEFALINA","BOVETRITOLA",2,"Incorrect",1318,"keypress"
24,76,"giocattolo","BAMBITORIO","AMANIMARISMO",1,"Correct",1097,"keypress"
24,77,"lampadina","IRIBOLENZA","ILLUMINETTRIA",2,"Correct",1355,"keypress"
24,78,"poltrona","DECOMODA","VACEFALINA",1,"Correct",1785,"keypress"
24,79,"progresso","BOVIACCAMENTO","CORTECNOLISMO",2,"Correct",1297,"keypress"
24,80,"attrezzo","GRATTUGIENDOLO","PESCHETTORIO",1,"Incorrect",1731,"keypress"
24,81,"faro","LUMITATRO","DÉPLIOTIO",1,"Correct",1609,"keypress"
25,1,"collera","IRIBOLENZA","BOVETRITOLA",1,"Correct",10693,"keypress"
25,2,"fascino","OFFENDANTOSO","AMAGGIOSCO",2,"Correct",6983,"keypress"
25,3,"commedia","MAAZELLARIA","SHAKESPEARIA",2,"Correct",6431,"keypress"
25,4,"manichino","UFFAMALINALISMO","TETRUCCIERICO",2,"Correct",13519,"keypress"
25,5,"vaiolo","INFETOTERO","MORCAVATTICO",1,"Correct",6728,"keypress"
25,6,"poltrona","DECOMODA","BONSCETTIA",1,"Correct",4428,"keypress"
25,7,"pervertito","BRUFFEMIANDOLO","TETRUCCIERICO",2,"Incorrect",8183,"keypress"
25,8,"statua","TINFETIOLIA","SOMMIRATOLA",2,"Correct",6334,"keypress"
25,9,"macello","GROTOPSIANDOLO","BOVIACCAMENTO",2,"Correct",6128,"keypress"
25,10,"bibita","BEVERCHIETTA","SEDINOCA",1,"Correct",6471,"keypress"
25,11,"abbondanza","NUTRONATEZZA","TAPOSTOIONA",2,"Incorrect",4591,"keypress"
25,12,"violino","FUMACOLIO","SUONANELLO",2,"Correct",4488,"keypress"
25,13,"giocattolo","BAMBITORIO","BAMAGOGO",1,"Correct",5695,"keypress"
25,14,"tabacco","FUMACOLIO","POZZETALITO",1,"Correct",4192,"keypress"
25,15,"sentimento","LETTOLETTO","AMANIMARISMO",2,"Correct",7191,"keypress"
25,16,"emicrania","GUARIOGRANDOLA","ACUFEROIDIA",2,"Correct",7103,"keypress"
25,17,"patriota","NASCOBILISTA","SOMMIRATOLA",1,"Correct",5534,"keypress"
25,18,"matita","TOPISEGNATURA","VACIDEMINA",1,"Correct",3720,"keypress"
25,19,"pettegolezzo","SDRASTELLO","UFFAMALINALISMO",1,"Incorrect",6120,"keypress"
25,20,"feccia","VAPOGELLA","CAGOGNAZZA",2,"Correct",7040,"keypress"
25,21,"progresso","CORTECNOLISMO","NEBBALLIANTO",2,"Incorrect",5200,"keypress"
25,22,"pentito","PESCHETTORIO","MAFIDAMATO",2,"Correct",4544,"keypress"
25,23,"industria","IRIBOLENZA","TECNOLICENZA",2,"Correct",3823,"keypress"
25,24,"cucchiaio","GRATTUGIENDOLO","AMAGGIOSCO",1,"Correct",6848,"keypress"
