"participant_id","trial_order","stimulus","response_option_1","response_option_2","response","accuracy","rt","rt_measure"
21,19,"vaso libro","SUONANELLO","FIORISITOLO",2,"Correct",4056,"keypress"
21,20,"giacca bambola","POLIETTOLA","VESTOLETTA",2,"Correct",1934,"keypress"
21,21,"tenda acqua","IDRACIOLA","POZZANELLA",1,"Incorrect",4085,"keypress"
21,22,"violino tramonto","PARTONCELLO","SUONANNARIO",2,"Correct",6553,"keypress"
21,23,"vaso fazzoletto","FIORINELLO","NARAMPICOLO",1,"Correct",4911,"keypress"
21,24,"insalata piazza","RETTIELLIA","BANCOTTINA",1,"Incorrect",9767,"keypress"
21,25,"specchio fazzoletto","SDRAIARELLO","SGUARELLIO",2,"Correct",5920,"keypress"
21,26,"bambola torta","SICCOTTELA","CENSARELLINA",2,"Correct",8600,"keypress"
21,27,"roccia bambola","GIAPRIATOLA","COSTRELLINA",1,"Incorrect",4043,"keypress"
21,28,"camera insalata","GIUBBITINA","COTTOLIOLIA",1,"Incorrect",9177,"keypress"
21,29,"camera scarpa","RETTIELLIA","GIUBBIATINA",2,"Incorrect",4556,"keypress"
21,30,"libro specchio","CROIETTOLO","RABELLIMENTO",2,"Correct",3643,"keypress"
21,31,"tavolo fazzoletto","SEDINOCCIO","FIORECCIANDOLO",1,"Correct",3504,"keypress"
21,32,"acqua finestra","POZZONELLA","SICCOTTELLA",1,"Correct",3195,"keypress"
21,33,"giacca insalata","VESTINETTA","CLICCATTOLA",1,"Correct",4365,"keypress"
21,34,"scarpa finestra","CLICCATTOLA","CLIETTONDOLA",2,"Incorrect",7926,"keypress"
21,35,"tenda giacca","POZZETTERIA","GIUBBITINA",2,"Correct",1948,"keypress"
21,36,"torta insalata","FRICOTTELA","TERNOTELLA",1,"Correct",5269,"keypress"
21,37,"vaso tramonto","VISUONDOLO","FIORARIOLO",2,"Correct",3025,"keypress"
21,38,"prato tavolo","SDRAIARELLO","FIONCOLIOLO",1,"Correct",7014,"keypress"
21,39,"acqua giacca","APRIATTOLA","LAVESCIA",2,"Correct",2391,"keypress"
21,40,"muro tavolo","FIORINELLO","CIGOLITELLO",2,"Correct",4194,"keypress"
21,41,"roccia scarpa","MURANTURIA","MURICATTOLA",2,"Incorrect",5673,"keypress"
21,42,"camera giacca","GIUBBIATINA","IMMONTURA",1,"Correct",2158,"keypress"
21,43,"camera roccia","ARMONTURIA","PALCAVERIA",1,"Correct",1670,"keypress"
21,44,"violino tavolo","ARMORICELLO","SUONCOLLO",2,"Correct",6298,"keypress"
21,45,"piazza finestra","BANDINAIA","GIAPRIATOLA",2,"Correct",4824,"keypress"
21,46,"torta finestra","POLIETTOLA","SDRANZIA",2,"Incorrect",3704,"keypress"
21,47,"violino prato","RABELLIMENTO","SUONANELLO",2,"Correct",2388,"keypress"
21,48,"tenda piazza","BANDINAIA","SENDINAIA",1,"Correct",2475,"keypress"
21,49,"insalata acqua","FRIGLIANZA","IDRANGIA",2,"Correct",4822,"keypress"
21,50,"insalata tenda","GHIANCIOLA","FRIGLIANZA",2,"Correct",7537,"keypress"
21,51,"tavolo vaso","GRAMINELLO","SUONISCRIO",1,"Correct",2833,"keypress"
21,52,"torta scarpa","SDRAIATURA","PANCOTTELLA",2,"Correct",4726,"keypress"
21,53,"torta piazza","CINCOTTELLA","FRICOTTELA",2,"Incorrect",6628,"keypress"
21,54,"martello specchio","SPALENTOLO","ROCCERIOLO",1,"Correct",3363,"keypress"
21,55,"acqua scarpa","IDRATOLANA","IDRANDINA",2,"Incorrect",4198,"keypress"
21,56,"tramonto tavolo","FIORARIOLO","SDRAIOLIO",2,"Correct",3685,"keypress"
21,57,"tramonto albero","SDRAIOLIO","ROSCESCOLO",2,"Correct",2292,"keypress"
21,58,"tenda camera","SDRANZIA","LAVESCIA",1,"Correct",4065,"keypress"
21,59,"finestra roccia","MURICATTOLA","COTTOLIOLIA",1,"Correct",1916,"keypress"
21,60,"fazzoletto prato","FIOTTINO","PICATTOLO",1,"Correct",4186,"keypress"
21,61,"martello prato","RAPALINCIO","FIORICELLO",2,"Incorrect",7209,"keypress"
21,62,"libro prato","FIOCOSCRIO","CIGOLITELLO",1,"Correct",2619,"keypress"
21,63,"prato albero","GRAMINELLO","CERBOSCELLO",2,"Correct",1767,"keypress"
21,64,"roccia torta","GHIANCIOLA","CAPPETTELLA",1,"Correct",3407,"keypress"
21,65,"albero specchio","SRADINELLO","SUONANNARIO",1,"Correct",4358,"keypress"
21,66,"giacca piazza","ERRACIOLINA","CAMATINCIA",2,"Correct",3573,"keypress"
21,67,"specchio tavolo","ROSCESCOLO","SDRANGOLIO",1,"Incorrect",9341,"keypress"
21,68,"torta giacca","CENSARELLINA","CAPPETTELLA",2,"Correct",4932,"keypress"
21,69,"insalata roccia","ERRACIOLINA","CINCOTTELLA",1,"Correct",2864,"keypress"
21,70,"libro martello","PICATTOLO","SUONACARIO",1,"Correct",3849,"keypress"
21,71,"violino vaso","ARMORICELLO","FIOCOSCRIO",1,"Correct",6173,"keypress"
21,72,"insalata finestra","CLIETTOLA","GOCCOTTELLA",1,"Correct",4164,"keypress"
21,73,"acqua camera","IDRANDINA","GIUBBIATURA",1,"Correct",2090,"keypress"
21,74,"camera piazza","BANCOTTINA","SENDINAIA",1,"Incorrect",2933,"keypress"
21,75,"tenda finestra","TERNOTELLA","CAMATINCIA",1,"Correct",5641,"keypress"
21,76,"roccia acqua","IDRANGIA","IDRACIOLA",2,"Correct",2988,"keypress"
21,77,"roccia piazza","CLIETTOLA","PALCAVERIA",1,"Incorrect",2999,"keypress"
21,78,"prato vaso","FIONCOLIOLO","RAPALINCIO",1,"Correct",6418,"keypress"
21,79,"scarpa giacca","PANCOTTELLA","GIUBBIATURA",2,"Correct",2284,"keypress"
21,80,"fazzoletto albero","SPURIALLIO","FIORECCIANDOLO",2,"Correct",3720,"keypress"
21,81,"specchio prato","SPURIALLIO","SEDINOCCIO",2,"Incorrect",5205,"keypress"
22,2,"scarpa camera","IDRANDINA","RETTIELLIA",2,"Correct",9516,"keypress"
22,3,"acqua insalata","IDRANGIA","MURICATTOLA",1,"Correct",3815,"keypress"
22,4,"tenda insalata","FRIGLIANZA","CENSARELLINA",2,"Incorrect",3791,"keypress"
22,5,"tenda piazza","BANDINAIA","MURANTURIA",2,"Incorrect",5338,"keypress"
22,6,"vaso violino","ARMORICELLO","GRAMINELLO",1,"Correct",2316,"keypress"
22,7,"roccia scarpa","POZZANELLA","MURANTURIA",2,"Correct",5115,"keypress"
22,8,"torta roccia","VESTOLETTA","GHIANCIOLA",2,"Correct",7471,"keypress"
22,9,"violino albero","SUONANNARIO","MUSTONCELLO",2,"Correct",13932,"keypress"
22,10,"piazza giacca","CAMATINCIA","ARMONTURIA",1,"Correct",5954,"keypress"
22,11,"bambola torta","SDRANZIA","CENSARELLINA",2,"Correct",7668,"keypress"
22,12,"acqua scarpa","IDRATOLANA","POZZONELLA",2,"Incorrect",3475,"keypress"
22,13,"camera roccia","IMMONTURA","ARMONTURIA",2,"Correct",3355,"keypress"
22,14,"finestra roccia","MURICATTOLA","SENDINAIA",1,"Correct",2867,"keypress"
22,15,"tenda giacca","RETTIELLIA","GIUBBITINA",1,"Incorrect",3020,"keypress"
22,16,"tenda scarpa","SDRAIATURA","IDRANGIA",1,"Correct",6694,"keypress"
22,17,"violino tramonto","SEDINOCCIO","SUONANNARIO",1,"Incorrect",10346,"keypress"
22,18,"martello vaso","SGUARELLIO","ROCCERIOLO",1,"Incorrect",3535,"keypress"
22,19,"insalata finestra","POZZETTERIA","CLIETTOLA",2,"Correct",5334,"keypress"
22,20,"violino martello","SUONACARIO","ROCCERIOLO",1,"Correct",5238,"keypress"
22,21,"scarpa torta","PANCOTTELLA","GHIANCIOLA",1,"Correct",2923,"keypress"
22,22,"muro specchio","CROIETTOLO","FIOTTINO",1,"Correct",2688,"keypress"
22,23,"tramonto tavolo","PARTONCELLO","SDRAIOLIO",2,"Correct",4721,"keypress"
22,24,"vaso albero","FIORICELLO","SUONCOLLO",2,"Incorrect",2308,"keypress"
22,25,"specchio albero","FIOCOSCRIO","SRADINELLO",1,"Incorrect",3151,"keypress"
22,26,"prato albero","CIGOLITELLO","CERBOSCELLO",2,"Correct",3103,"keypress"
22,27,"violino prato","ROSCESCOLO","SUONANELLO",1,"Incorrect",4411,"keypress"
22,28,"camera piazza","GIUBBIATINA","SENDINAIA",2,"Correct",7959,"keypress"
22,29,"finestra camera","LAVESCIA","APRIATTOLA",2,"Correct",3394,"keypress"
22,30,"fazzoletto specchio","SUONANELLO","SGUARELLIO",2,"Correct",4434,"keypress"
22,31,"piazza acqua","GIUBBITINA","POZZETTERIA",2,"Correct",2761,"keypress"
22,32,"roccia acqua","IDRACIOLA","SICCOTTELLA",1,"Correct",4116,"keypress"
22,33,"finestra piazza","BANDINAIA","GIAPRIATOLA",2,"Correct",5257,"keypress"
22,34,"fazzoletto albero","FIORECCIANDOLO","CROIETTOLO",2,"Incorrect",5435,"keypress"
22,35,"specchio prato","MUSTONCELLO","SPURIALLIO",1,"Incorrect",6902,"keypress"
22,36,"libro albero","NARAMPICOLO","SUONISCRIO",1,"Correct",6274,"keypress"
22,37,"fazzoletto prato","FIOTTINO","SUONACARIO",1,"Correct",2456,"keypress"
22,38,"scarpa giacca","GIUBBIATURA","COSTRELLINA",1,"Correct",2617,"keypress"
22,39,"bambola giacca","TERNOTELLA","VESTOLETTA",1,"Incorrect",6052,"keypress"
22,40,"camera insalata","GIUBBIATURA","COTTOLIOLIA",2,"Correct",10365,"keypress"
22,41,"tenda camera","CAMATINCIA","SDRANZIA",1,"Incorrect",3721,"keypress"
22,42,"libro prato","FIORARIOLO","FIOCOSCRIO",1,"Incorrect",6323,"keypress"
22,43,"specchio violino","VISUONDOLO","FIORICELLO",2,"Incorrect",16647,"keypress"
22,44,"torta giacca","CAPPETTELLA","IDRATOLANA",1,"Correct",4252,"keypress"
22,45,"tramonto albero","ROSCESCOLO","FIONCOLIOLO",1,"Correct",2492,"keypress"
22,46,"tramonto libro","SRADINELLO","LUMERSTERSIMO",2,"Correct",10309,"keypress"
22,47,"piazza torta","BANCOTTINA","CINCOTTELLA",2,"Correct",1880,"keypress"
22,48,"tenda finestra","GOCCOTTELLA","TERNOTELLA",2,"Correct",2945,"keypress"
22,49,"specchio libro","PICATTOLO","RABELLIMENTO",2,"Correct",5899,"keypress"
22,50,"torta finestra","SICCOTTELA","POLIETTOLA",1,"Incorrect",1757,"keypress"
22,51,"finestra giacca","CLIETTONDOLA","IDRACIOLA",1,"Correct",2125,"keypress"
22,52,"torta insalata","APRIATTOLA","FRICOTTELA",2,"Correct",3481,"keypress"
22,53,"torta camera","SICCOTTELA","COTTOLIOLIA",1,"Correct",2406,"keypress"
22,54,"insalata roccia","PANCOTTELLA","ERRACIOLINA",2,"Correct",2931,"keypress"
22,55,"piazza insalata","CLIETTONDOLA","BANCOTTINA",1,"Incorrect",3689,"keypress"
22,56,"insalata giacca","VESTINETTA","FRIGLIANZA",2,"Incorrect",2337,"keypress"
22,57,"tenda acqua","VESTINETTA","POZZANELLA",1,"Incorrect",2387,"keypress"
22,58,"tavolo vaso","SPURIALLIO","GRAMINELLO",2,"Correct",2037,"keypress"
22,59,"fazzoletto tavolo","SEDINOCCIO","SDRANGOLIO",2,"Incorrect",2664,"keypress"
22,60,"vaso prato","FIONCOLIOLO","SDRAIOLIO",1,"Correct",4198,"keypress"
22,61,"prato tavolo","LUMERSTERSIMO","SDRAIARELLO",2,"Correct",4284,"keypress"
22,62,"acqua finestra","CAPPETTELLA","POZZONELLA",2,"Correct",3776,"keypress"
22,63,"tavolo specchio","SDRANGOLIO","SPALENTOLO",1,"Correct",3807,"keypress"
22,64,"roccia bambola","COSTRELLINA","CINCOTTELLA",1,"Correct",2285,"keypress"
22,65,"prato martello","RAPALINCIO","FIORINELLO",2,"Incorrect",1972,"keypress"
22,66,"albero tavolo","PARTONCELLO","SDRAIARELLO",1,"Correct",3592,"keypress"
22,67,"acqua giacca","LAVESCIA","GIAPRIATOLA",1,"Correct",3139,"keypress"
22,68,"roccia piazza","PALCAVERIA","CLICCATTOLA",2,"Incorrect",6141,"keypress"
22,69,"torta acqua","FRICOTTELA","GOCCOTTELLA",2,"Correct",2043,"keypress"
22,70,"tenda torta","ERRACIOLINA","SICCOTTELLA",2,"Correct",4342,"keypress"
22,71,"finestra scarpa","POLIETTOLA","CLICCATTOLA",1,"Incorrect",3031,"keypress"
22,72,"specchio martello","SPALENTOLO","FIORECCIANDOLO",1,"Correct",6837,"keypress"
22,73,"roccia tenda","SDRAIATURA","IMMONTURA",2,"Correct",10555,"keypress"
22,74,"camera acqua","IDRANDINA","CLIETTOLA",2,"Incorrect",4520,"keypress"
22,75,"libro martello","PICATTOLO","RABELLIMENTO",1,"Correct",3632,"keypress"
22,76,"libro violino","SUONISCRIO","FIORISITOLO",1,"Correct",3071,"keypress"
22,77,"vaso fazzoletto","NARAMPICOLO","FIORINELLO",1,"Incorrect",2819,"keypress"
22,78,"tavolo muro","CIGOLITELLO","RAPALINCIO",2,"Incorrect",2241,"keypress"
22,79,"vaso libro","CERBOSCELLO","FIORISITOLO",1,"Incorrect",2003,"keypress"
22,80,"tavolo violino","SUONCOLLO","ARMORICELLO",2,"Incorrect",2254,"keypress"
22,81,"giacca camera","GIUBBIATINA","PALCAVERIA",2,"Incorrect",5529,"keypress"
23,1,"bambola torta","CAMATINCIA","CENSARELLINA",2,"Correct",6665,"keypress"
23,2,"vaso tramonto","NARAMPICOLO","FIORARIOLO",2,"Correct",4319,"keypress"
23,3,"albero violino","MUSTONCELLO","VISUONDOLO",1,"Correct",2114,"keypress"
23,4,"piazza giacca","CAMATINCIA","CLIETTOLA",1,"Correct",2503,"keypress"
23,5,"scarpa finestra","CLICCATTOLA","GIUBBIATURA",1,"Correct",3615,"keypress"
23,6,"torta acqua","FRIGLIANZA","GOCCOTTELLA",2,"Correct",3142,"keypress"
23,7,"prato libro","FIOCOSCRIO","SUONANELLO",1,"Correct",2528,"keypress"
23,8,"camera tenda","SDRANZIA","CLICCATTOLA",1,"Correct",3139,"keypress"
23,9,"finestra piazza","VESTINETTA","GIAPRIATOLA",1,"Incorrect",2848,"keypress"
23,10,"tavolo violino","SRADINELLO","SUONCOLLO",2,"Correct",2035,"keypress"
23,11,"insalata tenda","FRIGLIANZA","GIUBBIATINA",1,"Correct",4100,"keypress"
23,12,"torta finestra","POLIETTOLA","IDRANDINA",2,"Incorrect",2048,"keypress"
23,13,"acqua tenda","MURICATTOLA","POZZANELLA",2,"Correct",1877,"keypress"
23,14,"roccia camera","ARMONTURIA","COTTOLIOLIA",2,"Incorrect",2286,"keypress"
23,15,"libro albero","GRAMINELLO","NARAMPICOLO",2,"Correct",2694,"keypress"
23,16,"violino specchio","VISUONDOLO","SGUARELLIO",1,"Correct",2351,"keypress"
23,17,"vaso prato","SPALENTOLO","FIONCOLIOLO",2,"Correct",1676,"keypress"
23,18,"piazza tenda","SDRANZIA","BANDINAIA",2,"Correct",2839,"keypress"
23,19,"prato fazzoletto","FIONCOLIOLO","FIOTTINO",2,"Correct",1823,"keypress"
23,20,"tavolo fazzoletto","SEDINOCCIO","ARMORICELLO",1,"Correct",1953,"keypress"
23,21,"acqua camera","IDRANDINA","CENSARELLINA",1,"Correct",3514,"keypress"
23,22,"acqua giacca","LAVESCIA","GIUBBITINA",2,"Incorrect",2421,"keypress"
23,23,"vaso albero","FIORICELLO","SUONACARIO",1,"Correct",2064,"keypress"
23,24,"albero tavolo","PARTONCELLO","FIOCOSCRIO",1,"Correct",2772,"keypress"
23,25,"muro specchio","CROIETTOLO","FIORINELLO",1,"Correct",4793,"keypress"
23,26,"roccia tenda","IMMONTURA","CINCOTTELLA",2,"Incorrect",4036,"keypress"
23,27,"acqua roccia","IDRACIOLA","PANCOTTELLA",1,"Correct",3316,"keypress"
23,28,"piazza roccia","PALCAVERIA","BANDINAIA",1,"Correct",2530,"keypress"
23,29,"finestra roccia","ERRACIOLINA","MURICATTOLA",2,"Correct",4503,"keypress"
23,30,"piazza camera","SENDINAIA","APRIATTOLA",2,"Incorrect",2079,"keypress"
23,31,"prato specchio","SDRANGOLIO","SPURIALLIO",2,"Correct",2876,"keypress"
23,32,"vaso tavolo","PARTONCELLO","GRAMINELLO",2,"Correct",3351,"keypress"
23,33,"fazzoletto vaso","FIORINELLO","MUSTONCELLO",1,"Correct",2422,"keypress"
23,34,"martello libro","PICATTOLO","FIORISITOLO",1,"Correct",2984,"keypress"
23,35,"scarpa camera","RETTIELLIA","VESTOLETTA",2,"Incorrect",2962,"keypress"
23,36,"piazza acqua","SENDINAIA","POZZETTERIA",2,"Correct",2007,"keypress"
23,37,"piazza insalata","GHIANCIOLA","BANCOTTINA",1,"Incorrect",5177,"keypress"
23,38,"libro specchio","RAPALINCIO","RABELLIMENTO",1,"Incorrect",3900,"keypress"
23,39,"specchio fazzoletto","CERBOSCELLO","SGUARELLIO",2,"Correct",2309,"keypress"
23,40,"finestra camera","CLIETTONDOLA","APRIATTOLA",2,"Correct",2000,"keypress"
23,41,"violino libro","CIGOLITELLO","SUONISCRIO",2,"Correct",2085,"keypress"
23,42,"roccia insalata","IDRANGIA","ERRACIOLINA",2,"Correct",3554,"keypress"
23,43,"prato martello","CROIETTOLO","RAPALINCIO",1,"Incorrect",5779,"keypress"
23,44,"insalata camera","COTTOLIOLIA","IDRATOLANA",1,"Correct",4405,"keypress"
23,45,"albero tramonto","SUONANNARIO","ROSCESCOLO",2,"Correct",2140,"keypress"
23,46,"scarpa tenda","SDRAIATURA","POZZETTERIA",1,"Correct",2602,"keypress"
23,47,"finestra giacca","CAPPETTELLA","CLIETTONDOLA",1,"Incorrect",4703,"keypress"
23,48,"torta camera","SICCOTTELA","GIAPRIATOLA",1,"Correct",3631,"keypress"
23,49,"giacca bambola","VESTOLETTA","ARMONTURIA",1,"Correct",2670,"keypress"
23,50,"insalata torta","COSTRELLINA","FRICOTTELA",2,"Correct",3057,"keypress"
23,51,"libro vaso","SUONCOLLO","FIORISITOLO",2,"Correct",5145,"keypress"
23,52,"roccia scarpa","SICCOTTELLA","MURANTURIA",2,"Correct",2553,"keypress"
23,53,"tavolo tramonto","SDRAIOLIO","FIORICELLO",1,"Correct",3469,"keypress"
23,54,"albero specchio","SPURIALLIO","SRADINELLO",1,"Incorrect",3120,"keypress"
23,55,"roccia torta","GHIANCIOLA","PALCAVERIA",2,"Incorrect",2041,"keypress"
23,56,"camera giacca","GIUBBIATINA","SDRAIATURA",1,"Correct",2705,"keypress"
23,57,"torta piazza","CINCOTTELLA","IDRACIOLA",1,"Correct",4058,"keypress"
23,58,"tenda finestra","TERNOTELLA","MURANTURIA",1,"Correct",6303,"keypress"
23,59,"insalata giacca","FRICOTTELA","VESTINETTA",1,"Incorrect",3253,"keypress"
23,60,"finestra acqua","POLIETTOLA","POZZONELLA",2,"Correct",4264,"keypress"
23,61,"acqua scarpa","IDRATOLANA","RETTIELLIA",1,"Correct",2088,"keypress"
23,62,"prato albero","LUMERSTERSIMO","CERBOSCELLO",2,"Correct",4693,"keypress"
23,63,"finestra insalata","TERNOTELLA","CLIETTOLA",2,"Correct",3315,"keypress"
23,64,"giacca tenda","GIUBBITINA","LAVESCIA",1,"Correct",2329,"keypress"
23,65,"martello vaso","ROCCERIOLO","SUONISCRIO",2,"Incorrect",5009,"keypress"
23,66,"giacca torta","GOCCOTTELLA","CAPPETTELLA",1,"Incorrect",4820,"keypress"
23,67,"albero fazzoletto","ROCCERIOLO","FIORECCIANDOLO",2,"Correct",4789,"keypress"
23,68,"specchio martello","FIORARIOLO","SPALENTOLO",2,"Correct",3811,"keypress"
23,69,"bambola roccia","IMMONTURA","COSTRELLINA",2,"Correct",2308,"keypress"
23,70,"vaso violino","ARMORICELLO","PICATTOLO",1,"Correct",3701,"keypress"
23,71,"scarpa torta","PANCOTTELLA","POZZONELLA",1,"Correct",2924,"keypress"
23,72,"insalata acqua","IDRANGIA","SICCOTTELA",1,"Correct",2186,"keypress"
23,73,"tavolo specchio","SDRAIOLIO","SDRANGOLIO",1,"Incorrect",4378,"keypress"
23,74,"tavolo prato","SDRAIARELLO","FIORECCIANDOLO",2,"Incorrect",1712,"keypress"
23,75,"violino martello","SUONACARIO","ROSCESCOLO",1,"Correct",1455,"keypress"
23,76,"tavolo muro","SDRAIARELLO","CIGOLITELLO",1,"Incorrect",3061,"keypress"
23,77,"scarpa giacca","GIUBBIATURA","BANCOTTINA",1,"Correct",2550,"keypress"
23,78,"tramonto libro","LUMERSTERSIMO","RABELLIMENTO",2,"Incorrect",2162,"keypress"
23,79,"tenda torta","POZZANELLA","SICCOTTELLA",2,"Correct",4299,"keypress"
23,80,"violino tramonto","SUONANNARIO","FIOTTINO",1,"Correct",2867,"keypress"
23,81,"violino prato","SEDINOCCIO","SUONANELLO",2,"Correct",3598,"keypress"
24,1,"bambola giacca","VESTOLETTA","GHIANCIOLA",2,"Incorrect",9899,"keypress"
24,2,"scarpa acqua","IDRATOLANA","CINCOTTELLA",1,"Correct",5406,"keypress"
24,3,"finestra acqua","CAPPETTELLA","POZZONELLA",2,"Correct",8212,"keypress"
24,4,"camera piazza","COSTRELLINA","SENDINAIA",1,"Incorrect",10043,"keypress"
24,5,"insalata torta","PALCAVERIA","FRICOTTELA",1,"Incorrect",9473,"keypress"
24,6,"giacca finestra","MURANTURIA","CLIETTONDOLA",2,"Correct",8243,"keypress"
24,7,"libro vaso","FIORINELLO","FIORISITOLO",1,"Incorrect",7306,"keypress"
24,8,"tenda giacca","CLIETTOLA","GIUBBITINA",2,"Correct",10552,"keypress"
24,9,"libro specchio","RABELLIMENTO","ROSCESCOLO",2,"Incorrect",5543,"keypress"
24,10,"acqua piazza","POZZETTERIA","POZZONELLA",2,"Incorrect",7448,"keypress"
24,11,"scarpa camera","PANCOTTELLA","RETTIELLIA",1,"Incorrect",6803,"keypress"
24,12,"camera tenda","SDRANZIA","GIUBBITINA",1,"Correct",5359,"keypress"
24,13,"giacca camera","LAVESCIA","GIUBBIATINA",2,"Correct",6567,"keypress"
24,14,"tramonto tavolo","SDRAIOLIO","FIOTTINO",2,"Incorrect",6063,"keypress"
24,15,"tenda torta","GIUBBIATINA","SICCOTTELLA",2,"Correct",15095,"keypress"
24,16,"vaso violino","ARMORICELLO","SUONISCRIO",1,"Correct",6003,"keypress"
24,17,"piazza roccia","PALCAVERIA","SENDINAIA",1,"Correct",3803,"keypress"
24,18,"acqua insalata","MURICATTOLA","IDRANGIA",2,"Correct",4805,"keypress"
24,19,"roccia camera","BANCOTTINA","ARMONTURIA",2,"Correct",7572,"keypress"
24,20,"bambola roccia","GIAPRIATOLA","COSTRELLINA",1,"Incorrect",6049,"keypress"
24,21,"scarpa finestra","ARMONTURIA","CLICCATTOLA",1,"Incorrect",5662,"keypress"
24,22,"roccia acqua","IDRACIOLA","SICCOTTELLA",1,"Correct",4432,"keypress"
24,23,"giacca scarpa","IMMONTURA","GIUBBIATURA",2,"Correct",4063,"keypress"
24,24,"martello vaso","ROCCERIOLO","SGUARELLIO",2,"Incorrect",6028,"keypress"
24,25,"tavolo muro","FIORISITOLO","CIGOLITELLO",2,"Correct",6913,"keypress"
24,26,"piazza giacca","IDRACIOLA","CAMATINCIA",2,"Correct",5563,"keypress"
24,27,"specchio muro","CROIETTOLO","SUONANNARIO",1,"Correct",7005,"keypress"
24,28,"vaso prato","FIONCOLIOLO","CIGOLITELLO",1,"Correct",4576,"keypress"
24,29,"acqua tenda","COTTOLIOLIA","POZZANELLA",1,"Incorrect",5078,"keypress"
24,30,"acqua torta","POZZETTERIA","GOCCOTTELLA",1,"Incorrect",7737,"keypress"
24,31,"finestra camera","POLIETTOLA","APRIATTOLA",1,"Incorrect",5524,"keypress"
24,32,"torta bambola","ERRACIOLINA","CENSARELLINA",1,"Incorrect",3772,"keypress"
24,33,"violino tramonto","FIORECCIANDOLO","SUONANNARIO",1,"Incorrect",9050,"keypress"
24,34,"albero prato","CERBOSCELLO","RAPALINCIO",1,"Correct",5355,"keypress"
24,35,"libro martello","FIOCOSCRIO","PICATTOLO",2,"Correct",7379,"keypress"
24,36,"prato libro","FIOCOSCRIO","FIORICELLO",2,"Incorrect",6681,"keypress"
24,37,"tenda scarpa","SDRAIATURA","CLICCATTOLA",2,"Incorrect",4750,"keypress"
24,38,"prato specchio","SPURIALLIO","SUONANELLO",2,"Incorrect",7760,"keypress"
24,39,"albero fazzoletto","FIORECCIANDOLO","FIORARIOLO",2,"Incorrect",7767,"keypress"
24,40,"roccia finestra","MURICATTOLA","FRIGLIANZA",2,"Incorrect",4670,"keypress"
24,41,"tenda roccia","BANDINAIA","IMMONTURA",2,"Correct",3285,"keypress"
24,42,"finestra tenda","TERNOTELLA","POZZANELLA",1,"Correct",3028,"keypress"
24,43,"insalata tenda","TERNOTELLA","FRIGLIANZA",2,"Correct",2846,"keypress"
24,44,"tavolo violino","PICATTOLO","SUONCOLLO",2,"Correct",3725,"keypress"
24,45,"prato fazzoletto","ROCCERIOLO","FIOTTINO",2,"Correct",3276,"keypress"
24,46,"libro albero","SPALENTOLO","NARAMPICOLO",2,"Correct",5409,"keypress"
24,47,"martello violino","LUMERSTERSIMO","SUONACARIO",2,"Correct",3434,"keypress"
24,48,"camera acqua","FRICOTTELA","IDRANDINA",2,"Correct",2514,"keypress"
24,49,"finestra insalata","VESTOLETTA","CLIETTOLA",1,"Incorrect",3988,"keypress"
24,50,"vaso tavolo","SUONACARIO","GRAMINELLO",2,"Correct",3459,"keypress"
24,51,"fazzoletto specchio","SGUARELLIO","SPURIALLIO",2,"Incorrect",3711,"keypress"
24,52,"martello prato","RAPALINCIO","ARMORICELLO",1,"Correct",6949,"keypress"
24,53,"roccia insalata","SDRAIATURA","ERRACIOLINA",2,"Correct",4931,"keypress"
24,54,"specchio violino","VISUONDOLO","NARAMPICOLO",1,"Correct",2180,"keypress"
24,55,"specchio tavolo","SDRANGOLIO","SEDINOCCIO",2,"Incorrect",1822,"keypress"
24,56,"scarpa roccia","CAMATINCIA","MURANTURIA",2,"Correct",3563,"keypress"
24,57,"piazza tenda","BANDINAIA","APRIATTOLA",2,"Incorrect",1510,"keypress"
24,58,"insalata piazza","BANCOTTINA","SICCOTTELA",1,"Correct",2825,"keypress"
24,59,"vaso tramonto","MUSTONCELLO","FIORARIOLO",2,"Correct",2295,"keypress"
