"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt"
32,77,"specchio","specchio fazzoletto","martello vaso",1,"Correct",3947
32,78,"camera","insalata finestra","roccia camera",2,"Correct",4454
32,79,"torta","giacca torta","acqua piazza",1,"Correct",3993
32,80,"tavolo","specchio muro","tavolo violino",2,"Correct",3996
32,81,"albero","prato albero","tavolo muro",1,"Correct",4489
33,1,"specchio","specchio violino","tramonto vaso",1,"Correct",9253
33,2,"libro","tavolo albero","tramonto libro",2,"Correct",12682
33,3,"tenda","torta giacca","roccia tenda",2,"Correct",2948
33,4,"acqua","acqua piazza","camera tenda",1,"Correct",4269
33,5,"muro","martello specchio","muro specchio",2,"Correct",8149
33,6,"camera","piazza tenda","torta camera",2,"Correct",5621
33,7,"torta","torta roccia","piazza finestra",2,"Incorrect",3323
33,8,"torta","tenda insalata","piazza torta",2,"Correct",2883
33,9,"martello","violino martello","specchio violino",1,"Correct",2951
33,10,"tavolo","prato tavolo","tramonto albero",1,"Correct",3085
33,11,"prato","prato fazzoletto","libro prato",1,"Correct",2692
33,12,"finestra","torta finestra","giacca scarpa",1,"Correct",2840
33,13,"specchio","tramonto tavolo","specchio fazzoletto",2,"Correct",6591
33,14,"tramonto","specchio muro","tramonto violino",2,"Correct",4210
33,15,"acqua","piazza torta","acqua camera",2,"Correct",2088
33,16,"camera","insalata camera","tenda acqua",1,"Correct",3588
33,17,"finestra","tenda finestra","acqua roccia",1,"Correct",3024
33,18,"libro","vaso prato","specchio libro",1,"Incorrect",4681
33,19,"libro","martello prato","libro vaso",1,"Incorrect",5784
33,20,"finestra","finestra acqua","insalata finestra",1,"Incorrect",2684
33,21,"acqua","finestra giacca","torta acqua",1,"Incorrect",6562
33,22,"vaso","prato vaso","libro violino",2,"Incorrect",2856
33,23,"albero","albero violino","fazzoletto specchio",1,"Correct",2675
33,24,"albero","prato fazzoletto","tramonto albero",1,"Incorrect",2870
33,25,"insalata","piazza insalata","camera roccia",2,"Incorrect",4067
33,26,"finestra","finestra piazza","acqua insalata",1,"Correct",2375
33,27,"camera","insalata camera","finestra camera",2,"Correct",2375
33,28,"torta","tenda torta","torta bambola",1,"Correct",1815
33,29,"roccia","scarpa roccia","bambola roccia",1,"Correct",3062
33,30,"giacca","giacca piazza","insalata giacca",2,"Incorrect",3330
33,31,"prato","libro vaso","prato violino",2,"Correct",2024
33,32,"martello","martello vaso","tavolo fazzoletto",1,"Correct",2797
33,33,"albero","albero libro","fazzoletto albero",1,"Incorrect",4363
33,34,"libro","libro violino","libro martello",1,"Correct",2689
33,35,"finestra","insalata piazza","scarpa finestra",1,"Incorrect",3640
33,36,"giacca","bambola giacca","scarpa camera",1,"Correct",1883
33,37,"torta","torta bambola","giacca camera",1,"Correct",2357
33,38,"torta","torta finestra","scarpa torta",1,"Incorrect",2053
33,39,"specchio","violino martello","specchio prato",2,"Correct",2306
33,40,"finestra","giacca finestra","piazza giacca",1,"Correct",2652
33,41,"giacca","scarpa tenda","giacca scarpa",2,"Correct",2381
33,42,"albero","prato albero","specchio tavolo",1,"Correct",2028
33,43,"torta","insalata torta","acqua torta",2,"Incorrect",3752
33,44,"tenda","acqua scarpa","tenda insalata",2,"Correct",2583
33,45,"camera","tenda camera","torta camera",1,"Correct",2621
33,46,"tavolo","violino tavolo","tramonto libro",1,"Correct",1875
33,47,"camera","camera piazza","torta roccia",1,"Correct",3026
33,48,"martello","prato martello","vaso albero",2,"Incorrect",2282
33,49,"libro","fazzoletto vaso","prato libro",1,"Incorrect",2030
33,50,"tavolo","libro specchio","fazzoletto tavolo",1,"Incorrect",2448
33,51,"tavolo","tavolo specchio","tavolo vaso",1,"Correct",2813
33,52,"giacca","giacca bambola","giacca tenda",1,"Incorrect",3077
33,53,"acqua","camera finestra","giacca acqua",2,"Correct",1848
33,54,"vaso","violino vaso","albero specchio",2,"Incorrect",2089
33,55,"tavolo","prato violino","tavolo tramonto",1,"Incorrect",2360
33,56,"libro","violino tavolo","albero libro",2,"Correct",3434
33,57,"acqua","piazza roccia","tenda acqua",2,"Correct",2134
33,58,"acqua","finestra acqua","torta insalata",1,"Correct",2354
33,59,"tavolo","tavolo vaso","fazzoletto albero",2,"Incorrect",4153
33,60,"giacca","finestra roccia","insalata giacca",2,"Correct",2651
33,61,"insalata","insalata roccia","giacca tenda",1,"Correct",4148
33,62,"acqua","roccia acqua","acqua giacca",1,"Correct",1549
33,63,"tenda","tenda torta","tenda piazza",2,"Correct",1755
33,64,"tramonto","tramonto vaso","tavolo prato",2,"Incorrect",2940
33,65,"libro","specchio prato","libro martello",2,"Correct",2527
33,66,"camera","torta scarpa","roccia camera",1,"Incorrect",2894
33,67,"camera","scarpa camera","finestra tenda",2,"Incorrect",2493
33,68,"camera","camera giacca","insalata roccia",1,"Correct",1666
33,69,"torta","giacca torta","camera acqua",1,"Correct",2188
33,70,"albero","specchio albero","violino vaso",1,"Correct",1956
33,71,"piazza","roccia piazza","piazza camera",1,"Correct",3245
33,72,"bambola","finestra scarpa","roccia bambola",1,"Incorrect",3724
33,73,"tenda","tenda scarpa","insalata finestra",1,"Correct",2249
33,74,"vaso","fazzoletto vaso","tramonto violino",1,"Correct",2087
33,75,"tavolo","tavolo muro","martello vaso",2,"Incorrect",4798
33,76,"acqua","acqua scarpa","roccia tenda",1,"Correct",2579
33,77,"albero","albero prato","vaso albero",2,"Correct",3483
33,78,"specchio","martello specchio","tavolo muro",1,"Correct",4083
33,79,"acqua","piazza acqua","acqua insalata",1,"Incorrect",3064
33,80,"tavolo","violino albero","albero tavolo",1,"Incorrect",4077
33,81,"finestra","scarpa roccia","roccia finestra",2,"Correct",4364
34,1,"acqua","acqua giacca","roccia torta",2,"Incorrect",2179
34,2,"camera","torta finestra","finestra camera",2,"Correct",1683
34,3,"acqua","acqua piazza","insalata roccia",1,"Correct",1051
34,4,"tavolo","prato martello","tavolo tramonto",2,"Correct",1504
34,5,"martello","specchio tavolo","vaso martello",2,"Correct",1534
34,6,"finestra","finestra tenda","roccia bambola",2,"Incorrect",1594
34,7,"torta","torta bambola","tenda scarpa",2,"Incorrect",1570
34,8,"camera","camera tenda","piazza roccia",1,"Correct",1605
34,9,"camera","camera torta","torta giacca",2,"Incorrect",1681
34,10,"acqua","tenda acqua","piazza insalata",1,"Correct",1297
34,11,"vaso","prato vaso","specchio prato",2,"Incorrect",1995
34,12,"giacca","giacca insalata","roccia camera",2,"Incorrect",2007
34,13,"tavolo","albero tavolo","violino specchio",1,"Correct",1866
34,14,"camera","acqua roccia","piazza camera",2,"Correct",1951
34,15,"vaso","violino vaso","albero tramonto",2,"Incorrect",1805
34,16,"albero","violino vaso","albero tramonto",1,"Incorrect",1589
34,17,"tavolo","tavolo prato","martello specchio",1,"Correct",1982
34,18,"libro","libro tramonto","tavolo tramonto",1,"Correct",2170
34,19,"tramonto","violino tramonto","prato violino",1,"Correct",2017
34,20,"acqua","scarpa acqua","scarpa torta",1,"Correct",1862
34,21,"albero","violino albero","vaso albero",2,"Correct",1730
34,22,"torta","piazza torta","torta camera",1,"Correct",1936
34,23,"bambola","roccia bambola","insalata tenda",2,"Incorrect",2106
34,24,"insalata","roccia insalata","acqua scarpa",1,"Correct",1384
34,25,"finestra","finestra torta","giacca piazza",2,"Incorrect",2078
34,26,"libro","fazzoletto specchio","libro violino",2,"Correct",1474
34,27,"specchio","specchio prato","tramonto violino",2,"Incorrect",1763
34,28,"tenda","tenda insalata","camera finestra",1,"Correct",1626
34,29,"torta","torta insalata","giacca insalata",1,"Correct",1699
34,30,"libro","prato libro","libro albero",2,"Correct",1767
34,31,"libro","libro vaso","tavolo fazzoletto",1,"Correct",1349
34,32,"acqua","acqua roccia","torta tenda",1,"Correct",1088
34,33,"finestra","camera piazza","finestra insalata",2,"Correct",1563
34,34,"libro","fazzoletto prato","libro specchio",2,"Correct",2494
34,35,"tenda","tenda roccia","tenda camera",1,"Correct",1635
34,36,"torta","finestra tenda","scarpa torta",2,"Correct",1958
34,37,"tavolo","fazzoletto tavolo","tavolo albero",2,"Incorrect",1631
34,38,"acqua","torta acqua","torta bambola",1,"Correct",1774
34,39,"tenda","tenda piazza","giacca camera",1,"Correct",2851
34,40,"giacca","torta insalata","giacca scarpa",2,"Correct",1465
34,41,"giacca","finestra giacca","giacca tenda",2,"Correct",2142
34,42,"acqua","finestra roccia","acqua finestra",2,"Correct",2389
34,43,"albero","libro martello","fazzoletto albero",2,"Correct",1705
34,44,"acqua","insalata acqua","acqua tenda",1,"Correct",1345
34,45,"tavolo","libro vaso","muro tavolo",2,"Correct",1813
34,46,"prato","violino prato","specchio muro",1,"Correct",1731
34,47,"libro","libro martello","prato tavolo",2,"Incorrect",1647
34,48,"specchio","violino specchio","muro tavolo",1,"Correct",1392
34,49,"libro","libro prato","vaso tramonto",1,"Correct",2212
34,50,"camera","camera roccia","acqua camera",2,"Incorrect",2354
34,51,"tavolo","violino tavolo","vaso albero",1,"Correct",1544
34,52,"prato","libro albero","prato fazzoletto",2,"Correct",2931
34,53,"albero","prato albero","albero violino",2,"Correct",1650
34,54,"finestra","giacca finestra","roccia scarpa",2,"Incorrect",2490
34,55,"tramonto","tramonto vaso","tavolo violino",1,"Correct",4062
34,56,"vaso","fazzoletto vaso","vaso tavolo",2,"Incorrect",5270
34,57,"muro","fazzoletto vaso","specchio muro",2,"Correct",1694
34,58,"roccia","scarpa roccia","piazza tenda",1,"Correct",1948
34,59,"albero","fazzoletto albero","albero prato",2,"Correct",2314
34,60,"torta","giacca torta","finestra piazza",2,"Incorrect",3349
34,61,"martello","prato martello","tramonto libro",2,"Incorrect",1781
34,62,"finestra","roccia finestra","giacca scarpa",1,"Correct",1727
34,63,"giacca","giacca bambola","giacca piazza",2,"Correct",2339
34,64,"albero","martello violino","albero specchio",1,"Incorrect",2690
34,65,"camera","roccia tenda","insalata camera",1,"Incorrect",1396
34,66,"camera","camera insalata","camera scarpa",2,"Correct",1495
34,67,"tenda","finestra insalata","tenda scarpa",2,"Correct",1427
34,68,"torta","tenda torta","acqua torta",2,"Incorrect",1469
34,69,"torta","finestra acqua","roccia torta",2,"Correct",1776
34,70,"tavolo","prato vaso","specchio tavolo",2,"Correct",1546
34,71,"specchio","libro violino","specchio martello",2,"Correct",3139
34,72,"giacca","giacca acqua","bambola giacca",2,"Correct",2776
34,73,"specchio","vaso martello","specchio fazzoletto",2,"Correct",1373
34,74,"piazza","roccia piazza","tenda giacca",2,"Incorrect",1973
34,75,"acqua","acqua camera","finestra scarpa",1,"Correct",1600
34,76,"martello","specchio albero","violino martello",2,"Correct",1896
34,77,"finestra","finestra piazza","acqua insalata",2,"Incorrect",1932
34,78,"finestra","finestra scarpa","acqua piazza",1,"Correct",2323
34,79,"camera","giacca camera","camera scarpa",1,"Correct",1676
34,80,"tavolo","libro specchio","vaso tavolo",2,"Correct",3159
34,81,"insalata","torta piazza","piazza insalata",1,"Incorrect",1876
